temp_ch_ipcc,model_author,gcm,period_scenario,experiment,mass_percent_rel_2020
2.3233173057330725,GloGEMflow,ukesm1-0-ll,2021-2040_ssp370,ukesm1-0-ll_2021-2040_ssp370,62.666298798148766
2.3233173057330725,OGGM_v16,ukesm1-0-ll,2021-2040_ssp370,ukesm1-0-ll_2021-2040_ssp370,29.46696338068386
2.3233173057330725,PyGEM-OGGM_v13,ukesm1-0-ll,2021-2040_ssp370,ukesm1-0-ll_2021-2040_ssp370,24.13104614724596
2.404955505633247,GLIMB,mri-esm2-0,2041-2060_ssp370,mri-esm2-0_2041-2060_ssp370,30.029193015362083
2.404955505633247,GloGEMflow,mri-esm2-0,2041-2060_ssp370,mri-esm2-0_2041-2060_ssp370,52.07991555341806
2.404955505633247,OGGM_v16,mri-esm2-0,2041-2060_ssp370,mri-esm2-0_2041-2060_ssp370,23.055185555195873
2.404955505633247,PyGEM-OGGM_v13,mri-esm2-0,2041-2060_ssp370,mri-esm2-0_2041-2060_ssp370,15.25269265120202
2.5948271367994478,GLIMB,ipsl-cm6a-lr,2041-2060_ssp370,ipsl-cm6a-lr_2041-2060_ssp370,30.501581001520353
2.5948271367994478,GloGEMflow,ipsl-cm6a-lr,2041-2060_ssp370,ipsl-cm6a-lr_2041-2060_ssp370,46.92775195598407
2.5948271367994478,OGGM_v16,ipsl-cm6a-lr,2041-2060_ssp370,ipsl-cm6a-lr_2041-2060_ssp370,20.898828957596923
2.5948271367994478,PyGEM-OGGM_v13,ipsl-cm6a-lr,2041-2060_ssp370,ipsl-cm6a-lr_2041-2060_ssp370,13.929152457655508
2.687006726396547,GLIMB,mri-esm2-0,2041-2060_ssp585,mri-esm2-0_2041-2060_ssp585,27.888263538554668
2.687006726396547,GloGEMflow,mri-esm2-0,2041-2060_ssp585,mri-esm2-0_2041-2060_ssp585,51.7871461158988
2.687006726396547,OGGM_v16,mri-esm2-0,2041-2060_ssp585,mri-esm2-0_2041-2060_ssp585,22.928661406190958
2.687006726396547,PyGEM-OGGM_v13,mri-esm2-0,2041-2060_ssp585,mri-esm2-0_2041-2060_ssp585,12.159970158907905
2.718961154542893,GLIMB,mpi-esm1-2-hr,2061-2080_ssp370,mpi-esm1-2-hr_2061-2080_ssp370,33.224549692859135
2.718961154542893,GloGEMflow,mpi-esm1-2-hr,2061-2080_ssp370,mpi-esm1-2-hr_2061-2080_ssp370,56.558464825720854
2.718961154542893,OGGM_v16,mpi-esm1-2-hr,2061-2080_ssp370,mpi-esm1-2-hr_2061-2080_ssp370,31.96033603507103
2.718961154542893,PyGEM-OGGM_v13,mpi-esm1-2-hr,2061-2080_ssp370,mpi-esm1-2-hr_2061-2080_ssp370,19.645594455145577
2.7398348752990143,GLIMB,ukesm1-0-ll,2041-2060_ssp126,ukesm1-0-ll_2041-2060_ssp126,31.78449254428283
2.7398348752990143,GloGEMflow,ukesm1-0-ll,2041-2060_ssp126,ukesm1-0-ll_2041-2060_ssp126,40.61044432844094
2.7398348752990143,OGGM_v16,ukesm1-0-ll,2041-2060_ssp126,ukesm1-0-ll_2041-2060_ssp126,18.0674132833872
2.7398348752990143,PyGEM-OGGM_v13,ukesm1-0-ll,2041-2060_ssp126,ukesm1-0-ll_2041-2060_ssp126,15.731980773580798
2.8141615409733487,GLIMB,gfdl-esm4,2061-2080_ssp370,gfdl-esm4_2061-2080_ssp370,34.508918774647704
2.8141615409733487,GloGEMflow,gfdl-esm4,2061-2080_ssp370,gfdl-esm4_2061-2080_ssp370,49.77199695666861
2.8141615409733487,OGGM_v16,gfdl-esm4,2061-2080_ssp370,gfdl-esm4_2061-2080_ssp370,29.430850850112027
2.8141615409733487,PyGEM-OGGM_v13,gfdl-esm4,2061-2080_ssp370,gfdl-esm4_2061-2080_ssp370,17.071217306474487
2.843937216517189,GLIMB,ipsl-cm6a-lr,2041-2060_ssp585,ipsl-cm6a-lr_2041-2060_ssp585,27.64387263320047
2.843937216517189,GloGEMflow,ipsl-cm6a-lr,2041-2060_ssp585,ipsl-cm6a-lr_2041-2060_ssp585,41.01219156204367
2.843937216517189,OGGM_v16,ipsl-cm6a-lr,2041-2060_ssp585,ipsl-cm6a-lr_2041-2060_ssp585,17.774340774518592
2.843937216517189,PyGEM-OGGM_v13,ipsl-cm6a-lr,2041-2060_ssp585,ipsl-cm6a-lr_2041-2060_ssp585,11.636406671272107
2.950346953824412,GLIMB,mpi-esm1-2-hr,2061-2080_ssp585,mpi-esm1-2-hr_2061-2080_ssp585,30.753047774068996
2.950346953824412,GloGEMflow,mpi-esm1-2-hr,2061-2080_ssp585,mpi-esm1-2-hr_2061-2080_ssp585,55.23096777077882
2.950346953824412,OGGM_v16,mpi-esm1-2-hr,2061-2080_ssp585,mpi-esm1-2-hr_2061-2080_ssp585,30.4615646619669
2.950346953824412,PyGEM-OGGM_v13,mpi-esm1-2-hr,2061-2080_ssp585,mpi-esm1-2-hr_2061-2080_ssp585,18.732086022200352
2.951472321285355,GLIMB,ukesm1-0-ll,2061-2080_ssp126,ukesm1-0-ll_2061-2080_ssp126,33.004945926003636
2.951472321285355,GloGEMflow,ukesm1-0-ll,2061-2080_ssp126,ukesm1-0-ll_2061-2080_ssp126,39.71422209814413
2.951472321285355,OGGM_v16,ukesm1-0-ll,2061-2080_ssp126,ukesm1-0-ll_2061-2080_ssp126,17.781287779408544
2.951472321285355,PyGEM-OGGM_v13,ukesm1-0-ll,2061-2080_ssp126,ukesm1-0-ll_2061-2080_ssp126,15.785016517345797
3.038482494458876,GLIMB,ukesm1-0-ll,2081-2100_ssp126,ukesm1-0-ll_2081-2100_ssp126,28.77752382888495
3.038482494458876,GloGEMflow,ukesm1-0-ll,2081-2100_ssp126,ukesm1-0-ll_2081-2100_ssp126,36.53978297376935
3.038482494458876,OGGM_v16,ukesm1-0-ll,2081-2100_ssp126,ukesm1-0-ll_2081-2100_ssp126,16.90280397644448
3.038482494458876,PyGEM-OGGM_v13,ukesm1-0-ll,2081-2100_ssp126,ukesm1-0-ll_2081-2100_ssp126,13.110134647164747
3.048039247761285,GLIMB,gfdl-esm4,2061-2080_ssp585,gfdl-esm4_2061-2080_ssp585,31.430545229676543
3.048039247761285,GloGEMflow,gfdl-esm4,2061-2080_ssp585,gfdl-esm4_2061-2080_ssp585,47.833051825791806
3.048039247761285,OGGM_v16,gfdl-esm4,2061-2080_ssp585,gfdl-esm4_2061-2080_ssp585,24.11313493828952
3.048039247761285,PyGEM-OGGM_v13,gfdl-esm4,2061-2080_ssp585,gfdl-esm4_2061-2080_ssp585,14.062940096321416
3.105613246951532,GLIMB,mri-esm2-0,2061-2080_ssp370,mri-esm2-0_2061-2080_ssp370,23.741571564322356
3.105613246951532,GloGEMflow,mri-esm2-0,2061-2080_ssp370,mri-esm2-0_2061-2080_ssp370,33.39337123612477
3.105613246951532,OGGM_v16,mri-esm2-0,2061-2080_ssp370,mri-esm2-0_2061-2080_ssp370,16.32189007291081
3.105613246951532,PyGEM-OGGM_v13,mri-esm2-0,2061-2080_ssp370,mri-esm2-0_2061-2080_ssp370,8.73114462064149
3.414119753355767,GLIMB,ukesm1-0-ll,2041-2060_ssp370,ukesm1-0-ll_2041-2060_ssp370,24.36451881949302
3.414119753355767,GloGEMflow,ukesm1-0-ll,2041-2060_ssp370,ukesm1-0-ll_2041-2060_ssp370,30.797762951090235
3.414119753355767,OGGM_v16,ukesm1-0-ll,2041-2060_ssp370,ukesm1-0-ll_2041-2060_ssp370,13.583162547042178
3.414119753355767,PyGEM-OGGM_v13,ukesm1-0-ll,2041-2060_ssp370,ukesm1-0-ll_2041-2060_ssp370,7.9506559666321355
3.4545105505178424,GLIMB,mpi-esm1-2-hr,2081-2100_ssp370,mpi-esm1-2-hr_2081-2100_ssp370,27.69182564827902
3.4545105505178424,GloGEMflow,mpi-esm1-2-hr,2081-2100_ssp370,mpi-esm1-2-hr_2081-2100_ssp370,42.15799743674224
3.4545105505178424,OGGM_v16,mpi-esm1-2-hr,2081-2100_ssp370,mpi-esm1-2-hr_2081-2100_ssp370,29.071963022417616
3.4545105505178424,PyGEM-OGGM_v13,mpi-esm1-2-hr,2081-2100_ssp370,mpi-esm1-2-hr_2081-2100_ssp370,14.904008880187238
3.5131147480935234,GLIMB,ipsl-cm6a-lr,2061-2080_ssp370,ipsl-cm6a-lr_2061-2080_ssp370,20.9553639155086
3.5131147480935234,GloGEMflow,ipsl-cm6a-lr,2061-2080_ssp370,ipsl-cm6a-lr_2061-2080_ssp370,29.91547449423411
3.5131147480935234,OGGM_v16,ipsl-cm6a-lr,2061-2080_ssp370,ipsl-cm6a-lr_2061-2080_ssp370,10.70048359319528
3.5131147480935234,PyGEM-OGGM_v13,ipsl-cm6a-lr,2061-2080_ssp370,ipsl-cm6a-lr_2061-2080_ssp370,7.711358502247776
3.5323191142029637,GLIMB,gfdl-esm4,2081-2100_ssp370,gfdl-esm4_2081-2100_ssp370,30.145744898885642
3.5323191142029637,GloGEMflow,gfdl-esm4,2081-2100_ssp370,gfdl-esm4_2081-2100_ssp370,44.42515847970304
3.5323191142029637,OGGM_v16,gfdl-esm4,2081-2100_ssp370,gfdl-esm4_2081-2100_ssp370,24.899569381148748
3.5323191142029637,PyGEM-OGGM_v13,gfdl-esm4,2081-2100_ssp370,gfdl-esm4_2081-2100_ssp370,13.486163678061395
3.541685753482952,GLIMB,mri-esm2-0,2061-2080_ssp585,mri-esm2-0_2061-2080_ssp585,22.171812397327674
3.541685753482952,GloGEMflow,mri-esm2-0,2061-2080_ssp585,mri-esm2-0_2061-2080_ssp585,28.525292920771623
3.541685753482952,OGGM_v16,mri-esm2-0,2061-2080_ssp585,mri-esm2-0_2061-2080_ssp585,14.522448731760264
3.541685753482952,PyGEM-OGGM_v13,mri-esm2-0,2061-2080_ssp585,mri-esm2-0_2061-2080_ssp585,7.0356615215520355
3.646967337572662,GLIMB,ukesm1-0-ll,2041-2060_ssp585,ukesm1-0-ll_2041-2060_ssp585,23.666481870002283
3.646967337572662,GloGEMflow,ukesm1-0-ll,2041-2060_ssp585,ukesm1-0-ll_2041-2060_ssp585,24.811982139854376
3.646967337572662,OGGM_v16,ukesm1-0-ll,2041-2060_ssp585,ukesm1-0-ll_2041-2060_ssp585,9.423081227179258
3.646967337572662,PyGEM-OGGM_v13,ukesm1-0-ll,2041-2060_ssp585,ukesm1-0-ll_2041-2060_ssp585,8.221107772157206
3.811452139882864,GLIMB,mri-esm2-0,2081-2100_ssp370,mri-esm2-0_2081-2100_ssp370,20.408200976796703
3.811452139882864,GloGEMflow,mri-esm2-0,2081-2100_ssp370,mri-esm2-0_2081-2100_ssp370,28.293229977921087
3.811452139882864,OGGM_v16,mri-esm2-0,2081-2100_ssp370,mri-esm2-0_2081-2100_ssp370,13.125871840669383
3.811452139882864,PyGEM-OGGM_v13,mri-esm2-0,2081-2100_ssp370,mri-esm2-0_2081-2100_ssp370,5.4457658226947485
3.9907986846486527,GLIMB,mpi-esm1-2-hr,2081-2100_ssp585,mpi-esm1-2-hr_2081-2100_ssp585,24.481981538237786
3.9907986846486527,GloGEMflow,mpi-esm1-2-hr,2081-2100_ssp585,mpi-esm1-2-hr_2081-2100_ssp585,38.902336608521516
3.9907986846486527,OGGM_v16,mpi-esm1-2-hr,2081-2100_ssp585,mpi-esm1-2-hr_2081-2100_ssp585,27.121257629733375
3.9907986846486527,PyGEM-OGGM_v13,mpi-esm1-2-hr,2081-2100_ssp585,mpi-esm1-2-hr_2081-2100_ssp585,12.63622677515446
4.001455331400752,GLIMB,gfdl-esm4,2081-2100_ssp585,gfdl-esm4_2081-2100_ssp585,24.91282367197361
4.001455331400752,GloGEMflow,gfdl-esm4,2081-2100_ssp585,gfdl-esm4_2081-2100_ssp585,32.482108038408676
4.001455331400752,OGGM_v16,gfdl-esm4,2081-2100_ssp585,gfdl-esm4_2081-2100_ssp585,18.431628694493476
4.001455331400752,PyGEM-OGGM_v13,gfdl-esm4,2081-2100_ssp585,gfdl-esm4_2081-2100_ssp585,9.861038109052675
4.16009837781178,GLIMB,ipsl-cm6a-lr,2061-2080_ssp585,ipsl-cm6a-lr_2061-2080_ssp585,16.528552709333386
4.16009837781178,GloGEMflow,ipsl-cm6a-lr,2061-2080_ssp585,ipsl-cm6a-lr_2061-2080_ssp585,17.903718589195268
4.16009837781178,OGGM_v16,ipsl-cm6a-lr,2061-2080_ssp585,ipsl-cm6a-lr_2061-2080_ssp585,7.870396178423475
4.16009837781178,PyGEM-OGGM_v13,ipsl-cm6a-lr,2061-2080_ssp585,ipsl-cm6a-lr_2061-2080_ssp585,5.65760991974455
4.439976778002009,GLIMB,ukesm1-0-ll,2061-2080_ssp370,ukesm1-0-ll_2061-2080_ssp370,17.44013990776651
4.439976778002009,GloGEMflow,ukesm1-0-ll,2061-2080_ssp370,ukesm1-0-ll_2061-2080_ssp370,12.090478280435304
4.439976778002009,OGGM_v16,ukesm1-0-ll,2061-2080_ssp370,ukesm1-0-ll_2061-2080_ssp370,4.325168095880784
4.439976778002009,PyGEM-OGGM_v13,ukesm1-0-ll,2061-2080_ssp370,ukesm1-0-ll_2061-2080_ssp370,5.638983342227706
4.5943250252311145,GLIMB,mri-esm2-0,2081-2100_ssp585,mri-esm2-0_2081-2100_ssp585,16.415385463033704
4.5943250252311145,GloGEMflow,mri-esm2-0,2081-2100_ssp585,mri-esm2-0_2081-2100_ssp585,24.440468501502504
4.5943250252311145,OGGM_v16,mri-esm2-0,2081-2100_ssp585,mri-esm2-0_2081-2100_ssp585,8.159687993592224
4.5943250252311145,PyGEM-OGGM_v13,mri-esm2-0,2081-2100_ssp585,mri-esm2-0_2081-2100_ssp585,5.286856126470695
4.677751174879019,GLIMB,ipsl-cm6a-lr,2081-2100_ssp370,ipsl-cm6a-lr_2081-2100_ssp370,15.356563364970702
4.677751174879019,GloGEMflow,ipsl-cm6a-lr,2081-2100_ssp370,ipsl-cm6a-lr_2081-2100_ssp370,17.36262841324611
4.677751174879019,OGGM_v16,ipsl-cm6a-lr,2081-2100_ssp370,ipsl-cm6a-lr_2081-2100_ssp370,6.380198275189911
4.677751174879019,PyGEM-OGGM_v13,ipsl-cm6a-lr,2081-2100_ssp370,ipsl-cm6a-lr_2081-2100_ssp370,5.683836248394159
5.23054329301376,GLIMB,ukesm1-0-ll,2061-2080_ssp585,ukesm1-0-ll_2061-2080_ssp585,16.081657462248593
5.23054329301376,GloGEMflow,ukesm1-0-ll,2061-2080_ssp585,ukesm1-0-ll_2061-2080_ssp585,10.433280861284965
5.23054329301376,OGGM_v16,ukesm1-0-ll,2061-2080_ssp585,ukesm1-0-ll_2061-2080_ssp585,3.222536243789806
5.23054329301376,PyGEM-OGGM_v13,ukesm1-0-ll,2061-2080_ssp585,ukesm1-0-ll_2061-2080_ssp585,3.833604248071022
5.840495049230714,GLIMB,ukesm1-0-ll,2081-2100_ssp370,ukesm1-0-ll_2081-2100_ssp370,11.7307116754262
5.840495049230714,GloGEMflow,ukesm1-0-ll,2081-2100_ssp370,ukesm1-0-ll_2081-2100_ssp370,6.68320241722346
5.840495049230714,OGGM_v16,ukesm1-0-ll,2081-2100_ssp370,ukesm1-0-ll_2081-2100_ssp370,2.3404120884045505
5.840495049230714,PyGEM-OGGM_v13,ukesm1-0-ll,2081-2100_ssp370,ukesm1-0-ll_2081-2100_ssp370,3.311640191766816
5.849304978170279,GLIMB,ipsl-cm6a-lr,2081-2100_ssp585,ipsl-cm6a-lr_2081-2100_ssp585,11.566789348063342
5.849304978170279,GloGEMflow,ipsl-cm6a-lr,2081-2100_ssp585,ipsl-cm6a-lr_2081-2100_ssp585,9.696820504679678
5.849304978170279,OGGM_v16,ipsl-cm6a-lr,2081-2100_ssp585,ipsl-cm6a-lr_2081-2100_ssp585,4.10334047643813
5.849304978170279,PyGEM-OGGM_v13,ipsl-cm6a-lr,2081-2100_ssp585,ipsl-cm6a-lr_2081-2100_ssp585,4.03592342799244
6.884360785697311,GLIMB,ukesm1-0-ll,2081-2100_ssp585,ukesm1-0-ll_2081-2100_ssp585,9.462886574607422
6.884360785697311,GloGEMflow,ukesm1-0-ll,2081-2100_ssp585,ukesm1-0-ll_2081-2100_ssp585,5.22072770552049
6.884360785697311,OGGM_v16,ukesm1-0-ll,2081-2100_ssp585,ukesm1-0-ll_2081-2100_ssp585,1.4150149493129922
6.884360785697311,PyGEM-OGGM_v13,ukesm1-0-ll,2081-2100_ssp585,ukesm1-0-ll_2081-2100_ssp585,3.10441780724537
