gcm,period_scenario,temp_ch_ipcc,mass_remaining
gfdl-esm4,2041-2060_ssp585,2.189115489502097,39.36514457788738
gfdl-esm4,2041-2060_ssp585,2.189115489502097,60.54056626533286
gfdl-esm4,2041-2060_ssp585,2.189115489502097,35.44851721568819
gfdl-esm4,2041-2060_ssp585,2.189115489502097,21.540679912494088
ipsl-cm6a-lr,2061-2080_ssp126,2.191208340613269,34.753555908361164
ipsl-cm6a-lr,2061-2080_ssp126,2.191208340613269,56.12938176066756
ipsl-cm6a-lr,2061-2080_ssp126,2.191208340613269,27.765344459408954
ipsl-cm6a-lr,2061-2080_ssp126,2.191208340613269,18.883328007230677
ukesm1-0-ll,2021-2040_ssp585,2.3197325111266047,41.76897474442479
ukesm1-0-ll,2021-2040_ssp585,2.3197325111266047,51.76569089909484
ukesm1-0-ll,2021-2040_ssp585,2.3197325111266047,26.317458164860493
ukesm1-0-ll,2021-2040_ssp585,2.3197325111266047,23.497239121224432
ukesm1-0-ll,2021-2040_ssp370,2.3233173057330725,42.90701452734824
ukesm1-0-ll,2021-2040_ssp370,2.3233173057330725,62.666298798148766
ukesm1-0-ll,2021-2040_ssp370,2.3233173057330725,29.46696338068386
ukesm1-0-ll,2021-2040_ssp370,2.3233173057330725,24.13104614724596
mri-esm2-0,2041-2060_ssp370,2.404955505633247,30.029193015362083
mri-esm2-0,2041-2060_ssp370,2.404955505633247,52.07991555341806
mri-esm2-0,2041-2060_ssp370,2.404955505633247,23.055185555195877
mri-esm2-0,2041-2060_ssp370,2.404955505633247,15.25269265120202
ipsl-cm6a-lr,2041-2060_ssp370,2.594827136799448,30.501581001520357
ipsl-cm6a-lr,2041-2060_ssp370,2.594827136799448,46.92775195598407
ipsl-cm6a-lr,2041-2060_ssp370,2.594827136799448,20.898828957596923
ipsl-cm6a-lr,2041-2060_ssp370,2.594827136799448,13.929152457655508
mri-esm2-0,2041-2060_ssp585,2.687006726396547,27.888263538554668
mri-esm2-0,2041-2060_ssp585,2.687006726396547,51.7871461158988
mri-esm2-0,2041-2060_ssp585,2.687006726396547,22.92866140619096
