area_class,n_glaciers,rgi_area_km2,vol_2020_m3,experiment,gcm,period_scenario,temp_ch_ipcc,area_steady,volume_steady,mass_remaining
1-10 km2,38054,108106.559,6088123485274.87,28,ipsl-cm6a-lr,2081-2100_ssp370,4.677751369,7917.450449870313,380393592436.3583,6.248125442205679
1-10 km2,38054,108106.559,6088123485274.87,29,ipsl-cm6a-lr,2021-2040_ssp585,1.66491004,58478.59330917266,3057588902993.7754,50.222189323016494
1-10 km2,38054,108106.559,6088123485274.87,30,ipsl-cm6a-lr,2041-2060_ssp585,2.84393776,29907.390425064616,1506745381137.7449,24.74892936685757
1-10 km2,38054,108106.559,6088123485274.87,31,ipsl-cm6a-lr,2061-2080_ssp585,4.160098437,11883.038579355982,568456990639.3177,9.337146199715308
1-10 km2,38054,108106.559,6088123485274.87,32,ipsl-cm6a-lr,2081-2100_ssp585,5.849305066,3433.736071760996,156029019224.33826,2.562842550774802
1-10 km2,38054,108106.559,6088123485274.87,33,mpi-esm1-2-hr,1851-1870_hist,0.083373661,126872.15756378797,7991382711183.678,131.2618367632022
1-10 km2,38054,108106.559,6088123485274.87,34,mpi-esm1-2-hr,1901-1920_hist,0.101656085,125440.09144313869,7856106365770.528,129.03986564615215
1-10 km2,38054,108106.559,6088123485274.87,35,mpi-esm1-2-hr,1951-1970_hist,0.353009146,114424.54713090039,6921675307982.491,113.6914407981984
1-10 km2,38054,108106.559,6088123485274.87,36,mpi-esm1-2-hr,1995-2014_hist,0.904939372,87055.24758381382,4895343080619.39,80.40807799742538
1-10 km2,38054,108106.559,6088123485274.87,37,mpi-esm1-2-hr,2021-2040_ssp126,1.469113359,65970.75311695546,3510017199493.548,57.65351520847274
1-10 km2,38054,108106.559,6088123485274.87,38,mpi-esm1-2-hr,2041-2060_ssp126,1.656830929,60252.57915467267,3138401637752.3257,51.549572628463714
1-10 km2,38054,108106.559,6088123485274.87,39,mpi-esm1-2-hr,2061-2080_ssp126,1.695689732,56615.96672840708,2921353661975.083,47.98446794058725
1-10 km2,38054,108106.559,6088123485274.87,40,mpi-esm1-2-hr,2081-2100_ssp126,1.659995843,58010.68285365822,2995359150569.2275,49.20003935225685
1-10 km2,38054,108106.559,6088123485274.87,41,mpi-esm1-2-hr,2021-2040_ssp370,1.493779364,63454.494844636,3291263670443.9204,54.060396087634956
1-10 km2,38054,108106.559,6088123485274.87,42,mpi-esm1-2-hr,2041-2060_ssp370,2.092677072,42261.436670465926,2019654883400.6504,33.17368460553599
1-10 km2,38054,108106.559,6088123485274.87,43,mpi-esm1-2-hr,2061-2080_ssp370,2.718960922,32821.544399155246,1578609106449.1294,25.929321411880945
1-10 km2,38054,108106.559,6088123485274.87,44,mpi-esm1-2-hr,2081-2100_ssp370,3.454510652,20721.206153375762,989648929401.7034,16.255401714425346
1-10 km2,38054,108106.559,6088123485274.87,45,mpi-esm1-2-hr,2021-2040_ssp585,1.528303178,64617.74206522805,3387158641340.1997,55.63551149270545
1-10 km2,38054,108106.559,6088123485274.87,46,mpi-esm1-2-hr,2041-2060_ssp585,2.139652727,43723.62056884595,2167656661739.9097,35.60467633389408
1-10 km2,38054,108106.559,6088123485274.87,47,mpi-esm1-2-hr,2061-2080_ssp585,2.950347,24435.705937187606,1151216234532.7617,18.90921295070916
1-10 km2,38054,108106.559,6088123485274.87,48,mpi-esm1-2-hr,2081-2100_ssp585,3.99079854,12781.316756381584,563432670124.2572,9.254619612874345
1-10 km2,38054,108106.559,6088123485274.87,49,mri-esm2-0,1851-1870_hist,0.190948213,125444.42420320673,7875615261076.202,129.360307492525
1-10 km2,38054,108106.559,6088123485274.87,50,mri-esm2-0,1901-1920_hist,0.252478266,123730.29456409707,7720046338240.613,126.80502221929002
1-10 km2,38054,108106.559,6088123485274.87,51,mri-esm2-0,1951-1970_hist,0.382652065,122802.84366607985,7606578958625.959,124.94127257805667
1-10 km2,38054,108106.559,6088123485274.87,52,mri-esm2-0,1995-2014_hist,0.922248887,96049.03546180399,5517159711609.053,90.62167883015535
1-10 km2,38054,108106.559,6088123485274.87,53,mri-esm2-0,2021-2040_ssp126,1.72632431,50313.24104827097,2563107876846.825,42.10012958912749
1-10 km2,38054,108106.559,6088123485274.87,54,mri-esm2-0,2041-2060_ssp126,1.996245332,43051.48979036298,2173348418843.2217,35.69816584863666
1-10 km2,38054,108106.559,6088123485274.87,55,mri-esm2-0,2061-2080_ssp126,2.09126599,48977.65981090603,2469002252433.383,40.55440495589605
1-10 km2,38054,108106.559,6088123485274.87,56,mri-esm2-0,2081-2100_ssp126,1.94778826,53714.94400121352,2728751044198.4287,44.82088858411566
1-10 km2,38054,108106.559,6088123485274.87,57,mri-esm2-0,2021-2040_ssp370,1.705488886,55145.393011174114,2860587140720.3325,46.98635215989186
1-10 km2,38054,108106.559,6088123485274.87,58,mri-esm2-0,2041-2060_ssp370,2.404955866,40175.19479554581,2012816069872.2913,33.0613542044707
1-10 km2,38054,108106.559,6088123485274.87,59,mri-esm2-0,2061-2080_ssp370,3.105613809,24285.8134812528,1121549581252.6875,18.42192563875125
1-10 km2,38054,108106.559,6088123485274.87,60,mri-esm2-0,2081-2100_ssp370,3.811452497,14086.629177810748,652040383734.7161,10.71003873873096
1-10 km2,38054,108106.559,6088123485274.87,61,mri-esm2-0,2021-2040_ssp585,1.911734937,49995.35361657098,2512882755934.342,41.275160761968166
1-10 km2,38054,108106.559,6088123485274.87,62,mri-esm2-0,2041-2060_ssp585,2.687007085,26350.634268236794,1234597973670.375,20.27879323828522
1-10 km2,38054,108106.559,6088123485274.87,63,mri-esm2-0,2061-2080_ssp585,3.541685939,19979.131655876994,977950861967.2803,16.06325601529955
1-10 km2,38054,108106.559,6088123485274.87,64,mri-esm2-0,2081-2100_ssp585,4.594325176,7493.701792958749,318709674254.8481,5.234941029460062
1-10 km2,38054,108106.559,6088123485274.87,65,ukesm1-0-ll,1851-1870_hist,0.373094842,124637.94626631797,7862955729484.245,129.15236933846856
1-10 km2,38054,108106.559,6088123485274.87,66,ukesm1-0-ll,1901-1920_hist,0.353528895,129510.71687143209,8245882522704.731,135.44210367363206
1-10 km2,38054,108106.559,6088123485274.87,67,ukesm1-0-ll,1951-1970_hist,0.23742077,139234.2183070866,9070247913202.848,148.9826534422427
1-10 km2,38054,108106.559,6088123485274.87,68,ukesm1-0-ll,1995-2014_hist,1.058767333,95682.06789457124,5512399983526.613,90.54349828578971
1-10 km2,38054,108106.559,6088123485274.87,69,ukesm1-0-ll,2021-2040_ssp126,2.176143904,43046.77084218448,2116591082817.0273,34.765902628886415
1-10 km2,38054,108106.559,6088123485274.87,70,ukesm1-0-ll,2041-2060_ssp126,2.739835015,28211.21108865923,1333688299322.5369,21.906393695007694
1-10 km2,38054,108106.559,6088123485274.87,71,ukesm1-0-ll,2061-2080_ssp126,2.951472593,22366.921019934845,1037180529928.9778,17.03612833145664
1-10 km2,38054,108106.559,6088123485274.87,72,ukesm1-0-ll,2081-2100_ssp126,3.038482623,18440.950056420104,816086637850.5723,13.40456775925147
1-10 km2,38054,108106.559,6088123485274.87,73,ukesm1-0-ll,2021-2040_ssp370,2.32331738,43571.55792507045,2137400653485.1824,35.107708617521276
1-10 km2,38054,108106.559,6088123485274.87,74,ukesm1-0-ll,2041-2060_ssp370,3.414120006,15187.603405443671,685696547777.9878,11.26285545022958
1-10 km2,38054,108106.559,6088123485274.87,75,ukesm1-0-ll,2061-2080_ssp370,4.439976801,8147.70270101286,394299134665.52454,6.476529847319982
1-10 km2,38054,108106.559,6088123485274.87,76,ukesm1-0-ll,2081-2100_ssp370,5.840495128,2118.836595801718,90641423877.52179,1.4888236760761013
1-10 km2,38054,108106.559,6088123485274.87,77,ukesm1-0-ll,2021-2040_ssp585,2.319732626,40276.09458164238,1933170832772.6775,31.75314754124764
1-10 km2,38054,108106.559,6088123485274.87,78,ukesm1-0-ll,2041-2060_ssp585,3.646967578,17499.27464039135,844990801396.7794,13.879330855238548
1-10 km2,38054,108106.559,6088123485274.87,79,ukesm1-0-ll,2061-2080_ssp585,5.230543689,4105.47640661799,178241081318.3205,2.927685053521433
1-10 km2,38054,108106.559,6088123485274.87,80,ukesm1-0-ll,2081-2100_ssp585,6.884361024,648.3035047685802,25000541553.452583,0.41064445578215547
