area_class,n_glaciers,rgi_area_km2,experiment,gcm,period_scenario,temp_ch_ipcc,AAR_mean_mean,AAR_mean_std,AAR_mean_median,AAR_mean_MAD,AAR_mean_area_weighted_mean,AAR_steady_mean,AAR_steady_std,AAR_steady_median,AAR_steady_MAD,AAR_steady_area_weighted_mean,disequilibrium_mean,disequilibrium_std,disequilibrium_median,disequilibrium_MAD,disequilibrium_area_weighted_mean
>100 km2,962,387240.951,32,ipsl-cm6a-lr,2081-2100_ssp585,5.849305066,0.0646870396128219,0.12701746287414412,0.0015788425967279002,0.0015788425967279002,0.0847023460132862,0.6927417130914044,0.12589504577432017,0.7282823545897834,0.08504309250964709,0.7143253023776894,0.09021054270561027,0.1719789925171178,0.002324395233282505,0.002324395233282505,0.11717409225998762
>100 km2,962,387240.951,33,mpi-esm1-2-hr,1851-1870_hist,0.083373661,0.6297415967245199,0.1890503449616094,0.6681760640365245,0.11565846731434104,0.6533430777936173,0.695535855892399,0.13068700121232116,0.7200026539827498,0.08039394733574079,0.722652355750474,0.9048890256442208,0.24389636180213561,0.9093516779871499,0.14235844985570434,0.9053200605589536
>100 km2,962,387240.951,34,mpi-esm1-2-hr,1901-1920_hist,0.101656085,0.6429020767365363,0.203277787480571,0.664647590921007,0.1710853925426853,0.6876949044113148,0.695535855892399,0.13068700121232116,0.7200026539827498,0.08039394733574079,0.722652355750474,0.9291006819912341,0.2594886523915544,0.9668811373044975,0.14004900282194488,0.9606536504448553
>100 km2,962,387240.951,35,mpi-esm1-2-hr,1951-1970_hist,0.353009146,0.6214768640242333,0.19176197626514133,0.6442700497733835,0.11258888864408556,0.6577043989903838,0.695535855892399,0.13068700121232116,0.7200026539827498,0.08039394733574079,0.722652355750474,0.8908832070314339,0.22942979377103043,0.9353503831074101,0.11958969359299976,0.9113725283106952
>100 km2,962,387240.951,36,mpi-esm1-2-hr,1995-2014_hist,0.904939372,0.5447494364472162,0.19754314573267126,0.5614475681678087,0.13340626911033732,0.5759256823534994,0.695535855892399,0.13068700121232116,0.7200026539827498,0.08039394733574079,0.722652355750474,0.7729980809042322,0.23926151883381302,0.7908202543789732,0.15003471450746775,0.7900463496612379
>100 km2,962,387240.951,37,mpi-esm1-2-hr,2021-2040_ssp126,1.469113359,0.4542886607727058,0.1984367343147748,0.38662582861794426,0.1187684764741061,0.4688514926130522,0.695535855892399,0.13068700121232116,0.7200026539827498,0.08039394733574079,0.722652355750474,0.6431938634084159,0.2516291748570317,0.5711992402356965,0.15426689294546864,0.645301904313612
>100 km2,962,387240.951,38,mpi-esm1-2-hr,2041-2060_ssp126,1.656830929,0.4420431978710942,0.1878647551683089,0.4824241335355314,0.13206616795952858,0.4864802125333384,0.695535855892399,0.13068700121232116,0.7200026539827498,0.08039394733574079,0.722652355750474,0.6242425991342568,0.23408924567492434,0.6628043985700098,0.16755128915079198,0.6654846211214115
>100 km2,962,387240.951,39,mpi-esm1-2-hr,2061-2080_ssp126,1.695689732,0.4353684920377092,0.19174958099584502,0.47231421240991805,0.13454830060238177,0.47786672000167624,0.695535855892399,0.13068700121232116,0.7200026539827498,0.08039394733574079,0.722652355750474,0.6137440832620891,0.23635761148115017,0.6345726257081282,0.15661608139272032,0.6557511297663495
>100 km2,962,387240.951,40,mpi-esm1-2-hr,2081-2100_ssp126,1.659995843,0.41259219026315014,0.1949220378674969,0.35415673394738867,0.12190837068517871,0.4321730422599511,0.695535855892399,0.13068700121232116,0.7200026539827498,0.08039394733574079,0.722652355750474,0.5846646646155523,0.24609987813692305,0.5251420118355536,0.14718941971606914,0.5984325250512782
>100 km2,962,387240.951,41,mpi-esm1-2-hr,2021-2040_ssp370,1.493779364,0.45286969708419617,0.19509490804706595,0.4651616569109797,0.12948551797539326,0.4837841733624917,0.6922392573538848,0.12764016002918413,0.7131244503725865,0.07700320500124158,0.7178913910696064,0.6434506521344375,0.24291289431289204,0.6245192214594533,0.16397922992307457,0.6682061185487901
>100 km2,962,387240.951,42,mpi-esm1-2-hr,2041-2060_ssp370,2.092677072,0.3458226414602342,0.19396983776262747,0.29450824944349874,0.11686974246061133,0.3663895429033143,0.6922392573538848,0.12764016002918413,0.7131244503725865,0.07700320500124158,0.7178913910696064,0.49023137503688835,0.25399733914398276,0.43324617861021586,0.15144556084545052,0.5043222362909504
>100 km2,962,387240.951,43,mpi-esm1-2-hr,2061-2080_ssp370,2.718960922,0.30909636913750227,0.19761025045600586,0.2608048814922135,0.12316639182797534,0.32357355256858383,0.6922392573538848,0.12764016002918413,0.7131244503725865,0.07700320500124158,0.7178913910696064,0.4374414758690265,0.2676066892706422,0.3818315846604573,0.16542699412792755,0.4433762929509645
>100 km2,962,387240.951,44,mpi-esm1-2-hr,2081-2100_ssp370,3.454510652,0.2523197354945098,0.20215064159942037,0.201021782381999,0.12086399473608456,0.2653622941877315,0.6922392573538848,0.12764016002918413,0.7131244503725865,0.07700320500124158,0.7178913910696064,0.3592406683911854,0.27550764516087956,0.3042446788756181,0.1786611635827504,0.36816285701716056
>100 km2,962,387240.951,45,mpi-esm1-2-hr,2021-2040_ssp585,1.528303178,0.4797750668808959,0.19516913516643253,0.5123754623943335,0.14641025433713317,0.5118427983405781,0.7016606454653649,0.13028126917070124,0.730558354955281,0.08353569272875139,0.7290095488806546,0.6724492241462419,0.2421625156626982,0.6667694494247863,0.16333433703845934,0.6953409689227035
>100 km2,962,387240.951,46,mpi-esm1-2-hr,2041-2060_ssp585,2.139652727,0.3994623643193896,0.1874340998327623,0.4325393214964184,0.1289126201940319,0.44466513123098844,0.7016606454653649,0.13028126917070124,0.730558354955281,0.08353569272875139,0.7290095488806546,0.5600051894653524,0.24110573140324149,0.5918829987001449,0.16052446398243236,0.6045029664439954
