tidewater_class,n_glaciers,rgi_area_km2,experiment,gcm,period_scenario,temp_ch_ipcc,AAR_mean_mean,AAR_mean_std,AAR_mean_median,AAR_mean_MAD,AAR_mean_area_weighted_mean,AAR_steady_mean,AAR_steady_std,AAR_steady_median,AAR_steady_MAD,AAR_steady_area_weighted_mean,disequilibrium_mean,disequilibrium_std,disequilibrium_median,disequilibrium_MAD,disequilibrium_area_weighted_mean
land-terminating,212303,424267.549,36,mpi-esm1-2-hr,1995-2014_hist,0.904939372,0.5564105714373951,0.21875700636016995,0.5693057263353991,0.15954708122666011,0.47015723874335213,0.5353010678327763,0.09204471553792021,0.5345741903015863,0.03906967248156179,0.5959331822565258,1.0426589069792698,0.40342115017956715,1.0454385549501297,0.28372227357544677,0.7801442532557492
land-terminating,212303,424267.549,37,mpi-esm1-2-hr,2021-2040_ssp126,1.469113359,0.436436373441243,0.23995184066611003,0.4250287948185449,0.1734617401112487,0.39689666234903026,0.5353010678327763,0.09204471553792021,0.5345741903015863,0.03906967248156179,0.5959331822565258,0.811887515110702,0.44223103894990407,0.7814584919059326,0.30847150655331546,0.6458971655371819
land-terminating,212303,424267.549,38,mpi-esm1-2-hr,2041-2060_ssp126,1.656830929,0.39778852316923413,0.24238195432171789,0.386742915884214,0.17251986510567846,0.3668344730032433,0.5353010678327763,0.09204471553792021,0.5345741903015863,0.03906967248156179,0.5959331822565258,0.740191677598545,0.45063159635739997,0.7164892816551147,0.304398137258316,0.5972484517710214
land-terminating,212303,424267.549,39,mpi-esm1-2-hr,2061-2080_ssp126,1.695689732,0.36906256726127823,0.24197949804153096,0.3519540909417926,0.17333824946919568,0.35775075764876796,0.5353010678327763,0.09204471553792021,0.5345741903015863,0.03906967248156179,0.5959331822565258,0.6849904013935422,0.4463052542068945,0.6440374408124958,0.30523127534939654,0.5785725406141766
land-terminating,212303,424267.549,40,mpi-esm1-2-hr,2081-2100_ssp126,1.659995843,0.3803896123861343,0.23772796704695037,0.3589518383188297,0.16872002748161222,0.36174234004353056,0.5353010678327763,0.09204471553792021,0.5345741903015863,0.03906967248156179,0.5959331822565258,0.7056811239442357,0.43745164515125345,0.662799842090887,0.2966421749803463,0.5867487624200133
land-terminating,212303,424267.549,41,mpi-esm1-2-hr,2021-2040_ssp370,1.493779364,0.4388219591966417,0.23542300220367104,0.4342589655496704,0.16808992881469648,0.3791286642875086,0.5374398623882288,0.09218826317279981,0.5343732706644867,0.04009087713022119,0.5979496324715404,0.816415825416303,0.438108790333328,0.8001580874348664,0.30428607270327346,0.6172978477113734
land-terminating,212303,424267.549,42,mpi-esm1-2-hr,2041-2060_ssp370,2.092677072,0.2944366007235063,0.2481746783530743,0.2516186829965966,0.17853849931770388,0.29150141878411495,0.5374398623882288,0.09218826317279981,0.5343732706644867,0.04009087713022119,0.5979496324715404,0.541615988860297,0.454143822966409,0.4612025309549643,0.31650342036922463,0.4644932602281508
land-terminating,212303,424267.549,43,mpi-esm1-2-hr,2061-2080_ssp370,2.718960922,0.17942140540040336,0.23053403224963548,0.0855686055551244,0.0855686055551244,0.2548536268751284,0.5374398623882288,0.09218826317279981,0.5343732706644867,0.04009087713022119,0.5979496324715404,0.32700625232789504,0.42161492175492604,0.1619970823617907,0.1619970823617907,0.40127538975512717
land-terminating,212303,424267.549,44,mpi-esm1-2-hr,2081-2100_ssp370,3.454510652,0.07777228306717349,0.17123114695444366,0.0,0.0,0.20242963728972552,0.5374398623882288,0.09218826317279981,0.5343732706644867,0.04009087713022119,0.5979496324715404,0.13851885994325655,0.306600862181141,0.0,0.0,0.31376077866771623
land-terminating,212303,424267.549,45,mpi-esm1-2-hr,2021-2040_ssp585,1.528303178,0.4246404050559091,0.23924817897009062,0.4240924759188065,0.17189855805946386,0.3921740502953552,0.5371524652852346,0.09325203091664096,0.5341803235430906,0.040028560293352666,0.6005827547769931,0.7881438890355654,0.4430642914199527,0.7754331450877503,0.3070843263023569,0.6371996432073623
land-terminating,212303,424267.549,46,mpi-esm1-2-hr,2041-2060_ssp585,2.139652727,0.27702312808511237,0.25207905817318194,0.2269415340929276,0.17902814323527752,0.3084093244196656,0.5371524652852346,0.09325203091664096,0.5341803235430906,0.040028560293352666,0.6005827547769931,0.5100570556768498,0.4667648517096399,0.4178014544846934,0.32012866635955917,0.49049928446500657
land-terminating,212303,424267.549,47,mpi-esm1-2-hr,2061-2080_ssp585,2.950347,0.10707805482435298,0.19266822243216403,0.0,0.0,0.2177869852490798,0.5371524652852346,0.09325203091664096,0.5341803235430906,0.040028560293352666,0.6005827547769931,0.19237711800879745,0.34703975773109474,0.0,0.0,0.3369470172736197
land-terminating,212303,424267.549,48,mpi-esm1-2-hr,2081-2100_ssp585,3.99079854,0.05742376552324985,0.16350195764294623,0.0,0.0,0.1516042816243418,0.5371524652852346,0.09325203091664096,0.5341803235430906,0.040028560293352666,0.6005827547769931,0.10418452326378039,0.30194332996233364,0.0,0.0,0.2317972629532601
land-terminating,212303,424267.549,49,mri-esm2-0,1851-1870_hist,0.190948213,0.7123598201899994,0.1946525071168744,0.7562226469493392,0.11721878514422635,0.6324045866624954,0.5333598092004446,0.09259376274311422,0.5318556806540384,0.04063904630517723,0.5987503530686051,1.3626228090774772,0.4200316903868586,1.3897170523828746,0.24508500992885618,1.0859288018721467
land-terminating,212303,424267.549,50,mri-esm2-0,1901-1920_hist,0.252478266,0.7160717126756292,0.19945553132851476,0.7621863890774844,0.12048504860921916,0.6302110081273513,0.5333598092004446,0.09259376274311422,0.5318556806540384,0.04063904630517723,0.5987503530686051,1.367713691138621,0.42135102505086425,1.4053404861362857,0.24926096468532344,1.077687696074597
land-terminating,212303,424267.549,51,mri-esm2-0,1951-1970_hist,0.382652065,0.7157567085430689,0.1926726772098638,0.7581022526982332,0.11616495398611282,0.6163126116523865,0.5333598092004446,0.09259376274311422,0.5318556806540384,0.04063904630517723,0.5987503530686051,1.3694219634591789,0.4121573918047379,1.3985739813710265,0.2463289034322389,1.0532973460982018
land-terminating,212303,424267.549,52,mri-esm2-0,1995-2014_hist,0.922248887,0.596437780843794,0.20875478585664423,0.6196655436814186,0.1440755713018369,0.5187854904343941,0.5333598092004446,0.09259376274311422,0.5318556806540384,0.04063904630517723,0.5987503530686051,1.1277842367738211,0.3984565981270221,1.1392559994146654,0.2687450660070687,0.8657074296645433
land-terminating,212303,424267.549,53,mri-esm2-0,2021-2040_ssp126,1.72632431,0.3048702653914977,0.24509061679046923,0.2662999506719103,0.17656420045721477,0.3219792605074795,0.5333598092004446,0.09259376274311422,0.5318556806540384,0.04063904630517723,0.5987503530686051,0.5665225398017683,0.45350368193683743,0.4959403976983381,0.3183376723861979,0.5185198299700384
land-terminating,212303,424267.549,54,mri-esm2-0,2041-2060_ssp126,1.996245332,0.26060918055964943,0.24693527239339827,0.2047047720460405,0.18056468016781202,0.28213235455790747,0.5333598092004446,0.09259376274311422,0.5318556806540384,0.04063904630517723,0.5987503530686051,0.4843256698290512,0.4610605555766261,0.38518934201537725,0.3328690124177702,0.4524599293971431
land-terminating,212303,424267.549,55,mri-esm2-0,2061-2080_ssp126,2.09126599,0.3185311805591663,0.2561831496930396,0.29279745438486726,0.19273588647366766,0.3109972255050568,0.5333598092004446,0.09259376274311422,0.5318556806540384,0.04063904630517723,0.5987503530686051,0.5958467733692366,0.48567756940775403,0.5381530481749659,0.35078927895171574,0.5024165016201391
land-terminating,212303,424267.549,56,mri-esm2-0,2081-2100_ssp126,1.94778826,0.36132947970987234,0.24922760992106352,0.3397885198243149,0.1811680982433641,0.3363203063582607,0.5333598092004446,0.09259376274311422,0.5318556806540384,0.04063904630517723,0.5987503530686051,0.6775064456512759,0.4742450618517669,0.6234675670190168,0.324513837154858,0.5451692727732984
land-terminating,212303,424267.549,57,mri-esm2-0,2021-2040_ssp370,1.705488886,0.3590674419931119,0.2520809046650819,0.3356728115710031,0.18748410052265846,0.3524649086595585,0.535377755681304,0.0922634035495229,0.5318417878350375,0.03935487456133102,0.599506513408885,0.6669869979182463,0.4690121117227956,0.6131907495100162,0.33462383253355243,0.5674043471376121
land-terminating,212303,424267.549,58,mri-esm2-0,2041-2060_ssp370,2.404955866,0.23842159320374715,0.2546128418690568,0.1661314305303494,0.1661314305303494,0.2716225049296577,0.535377755681304,0.0922634035495229,0.5318417878350375,0.03935487456133102,0.599506513408885,0.44149598155997494,0.47661885344359145,0.309144462819823,0.309144462819823,0.4318888903477415
land-terminating,212303,424267.549,59,mri-esm2-0,2061-2080_ssp370,3.105613809,0.14445302203661348,0.22852624170351402,0.01453834584579805,0.01453834584579805,0.19141948694270466,0.535377755681304,0.0922634035495229,0.5318417878350375,0.03935487456133102,0.599506513408885,0.2680548944434551,0.43475882907621594,0.024720714530148038,0.024720714530148038,0.299161327341245
land-terminating,212303,424267.549,60,mri-esm2-0,2081-2100_ssp370,3.811452497,0.04809783877590806,0.13275954989545188,0.0,0.0,0.12936445944674135,0.535377755681304,0.0922634035495229,0.5318417878350375,0.03935487456133102,0.599506513408885,0.08604073685475037,0.23941731984682876,0.0,0.0,0.19577918391671545
land-terminating,212303,424267.549,61,mri-esm2-0,2021-2040_ssp585,1.911734937,0.3207031603884271,0.24660227182743538,0.288712198131016,0.1812410253753704,0.3171302844285934,0.53500270840571,0.09204542479925774,0.5331567205545121,0.040162084314930846,0.5981937818104232,0.5972046302325312,0.46247372394736314,0.5341069380420426,0.3287881068427841,0.5109022305777123
land-terminating,212303,424267.549,62,mri-esm2-0,2041-2060_ssp585,2.687007085,0.14665026157249691,0.22008685167202968,0.0314749574545179,0.0314749574545179,0.19094972721759526,0.53500270840571,0.09204542479925774,0.5331567205545121,0.040162084314930846,0.5981937818104232,0.27143322887610505,0.4139296846604148,0.06204715438406928,0.06204715438406928,0.3004659382729401
land-terminating,212303,424267.549,63,mri-esm2-0,2061-2080_ssp585,3.541685939,0.07495985980904629,0.16793057641015846,0.0,0.0,0.16629813989215397,0.53500270840571,0.09204542479925774,0.5331567205545121,0.040162084314930846,0.5981937818104232,0.1345391637640533,0.30233552169346967,0.0,0.0,0.25900133782708445
land-terminating,212303,424267.549,64,mri-esm2-0,2081-2100_ssp585,4.594325176,0.024782223859710028,0.10192895813301585,0.0,0.0,0.07635200675584436,0.53500270840571,0.09204542479925774,0.5331567205545121,0.040162084314930846,0.5981937818104232,0.043575883766931264,0.18030934700399012,0.0,0.0,0.11728382908742788
land-terminating,212303,424267.549,65,ukesm1-0-ll,1851-1870_hist,0.373094842,0.7197924429688931,0.20374708330374222,0.7725828376061671,0.12010922779106781,0.6296188016697446,0.537315663797944,0.08978215620886121,0.5341605728011966,0.03987849697944856,0.5946752114458939,1.361530624063225,0.4208925426171898,1.396953147731351,0.25205993764587076,1.0805379938668838
land-terminating,212303,424267.549,66,ukesm1-0-ll,1901-1920_hist,0.353528895,0.7352346415914787,0.20213092785962977,0.7905497700961043,0.1155004403240909,0.6460023511755023,0.537315663797944,0.08978215620886121,0.5341605728011966,0.03987849697944856,0.5946752114458939,1.392121891833405,0.4254733354233811,1.4331864031238752,0.248537574127756,1.1135456017919945
