tidewater_class,n_glaciers,rgi_area_km2,experiment,gcm,period_scenario,temp_ch_ipcc,AAR_mean_mean,AAR_mean_std,AAR_mean_median,AAR_mean_MAD,AAR_mean_area_weighted_mean,AAR_steady_mean,AAR_steady_std,AAR_steady_median,AAR_steady_MAD,AAR_steady_area_weighted_mean,disequilibrium_mean,disequilibrium_std,disequilibrium_median,disequilibrium_MAD,disequilibrium_area_weighted_mean
marine-terminating,3244,281471.243,66,ukesm1-0-ll,1901-1920_hist,0.353528895,0.7832107162651464,0.1423664976240189,0.8198850373764625,0.01950845900834286,0.7783453335680235,0.7296410957448627,0.0944955372719957,0.7527756061179461,0.017840708152007,0.7544259981120249,1.0854972200687674,0.23464059670242754,1.1018904667592504,0.013262285686226782,1.0410586051511304
marine-terminating,3244,281471.243,67,ukesm1-0-ll,1951-1970_hist,0.23742077,0.7386777556634962,0.13704585738933542,0.7222760598359996,0.03659282312136852,0.7378786414856542,0.7296410957448627,0.0944955372719957,0.7527756061179461,0.017840708152007,0.7544259981120249,1.0237329371073174,0.2479735148583476,0.9594838806756342,0.041214379731513984,0.9818257499819515
marine-terminating,3244,281471.243,68,ukesm1-0-ll,1995-2014_hist,1.058767333,0.6021918066908214,0.1514511760670814,0.6148707054503062,0.043525700754949326,0.6315519395683644,0.7296410957448627,0.0944955372719957,0.7527756061179461,0.017840708152007,0.7544259981120249,0.8238999498724876,0.16870875936411947,0.8165359621584319,0.010839788100398207,0.8346856358322451
marine-terminating,3244,281471.243,69,ukesm1-0-ll,2021-2040_ssp126,2.176143904,0.35438009544357163,0.160946575443614,0.3964328846546384,0.04077895279220381,0.3882813678230052,0.7296410957448627,0.0944955372719957,0.7527756061179461,0.017840708152007,0.7544259981120249,0.4829952444351341,0.20338645874445596,0.5350264878907631,0.04358184749472249,0.51647691659565
marine-terminating,3244,281471.243,70,ukesm1-0-ll,2041-2060_ssp126,2.739835015,0.2135652318291557,0.15005589743239056,0.2691808504027236,0.0538297764217785,0.255269730199615,0.7296410957448627,0.0944955372719957,0.7527756061179461,0.017840708152007,0.7544259981120249,0.29199210682514526,0.2006955896976936,0.3588637656729655,0.06072942330364106,0.33891674863199683
marine-terminating,3244,281471.243,71,ukesm1-0-ll,2061-2080_ssp126,2.951472593,0.17730795903439375,0.14737546770365556,0.2255497297751217,0.06792501327250505,0.21768433545957533,0.7296410957448627,0.0944955372719957,0.7527756061179461,0.017840708152007,0.7544259981120249,0.24977773734237863,0.20095541137923256,0.31799051526310007,0.09611319785458901,0.2974001135163572
marine-terminating,3244,281471.243,72,ukesm1-0-ll,2081-2100_ssp126,3.038482623,0.16753156071457928,0.14232790380261845,0.2412454861920618,0.046063731369826194,0.20563907745317675,0.7296410957448627,0.0944955372719957,0.7527756061179461,0.017840708152007,0.7544259981120249,0.2245774000317858,0.19120279617398125,0.31574473736989184,0.06252685008510223,0.27076211119296273
marine-terminating,3244,281471.243,73,ukesm1-0-ll,2021-2040_ssp370,2.32331738,0.33873474077721905,0.1539942084748469,0.3845288275981683,0.0291579854524546,0.37670388443504355,0.6906570882437553,0.09786916023364856,0.6648029957112983,0.012151802103472886,0.7178149155668517,0.4903375129904383,0.20506434026796064,0.5784101908065955,0.04316909084201481,0.5273925256813585
marine-terminating,3244,281471.243,74,ukesm1-0-ll,2041-2060_ssp370,3.414120006,0.11770186521741816,0.12100152784084357,0.113164397096054,0.03846741274179855,0.15142870119194313,0.6906570882437553,0.09786916023364856,0.6648029957112983,0.012151802103472886,0.7178149155668517,0.16457102194624404,0.15701903771588369,0.16379837060043825,0.05011389385844833,0.20430625413269654
marine-terminating,3244,281471.243,75,ukesm1-0-ll,2061-2080_ssp370,4.439976801,0.04914612233737773,0.09345695087889214,0.0281296658321438,0.010199766401705349,0.0668746901781639,0.6906570882437553,0.09786916023364856,0.6648029957112983,0.012151802103472886,0.7178149155668517,0.07367901220090674,0.12961133361555702,0.04822267100561082,0.020750263682913987,0.0939064791249567
marine-terminating,3244,281471.243,76,ukesm1-0-ll,2081-2100_ssp370,5.840495128,0.0100362659660878,0.041079623659578623,0.0,0.0,0.019998864668444197,0.6906570882437553,0.09786916023364856,0.6648029957112983,0.012151802103472886,0.7178149155668517,0.014160470364478943,0.05752852451697228,0.0,0.0,0.026515388746892975
marine-terminating,3244,281471.243,77,ukesm1-0-ll,2021-2040_ssp585,2.319732626,0.29968234731938703,0.15879140755071283,0.2949187390353227,0.025398747809019018,0.3399766905209336,0.7068139692592583,0.09330051508654154,0.6997138732911099,0.012246112344033167,0.7327975909964725,0.42068250808082835,0.19416719934276078,0.43167546115878597,0.026599756849708417,0.4646521839825473
marine-terminating,3244,281471.243,78,ukesm1-0-ll,2041-2060_ssp585,3.646967578,0.10992579980194879,0.12088626577200938,0.1058854940565196,0.045146433353476206,0.13212532353044285,0.7068139692592583,0.09330051508654154,0.6997138732911099,0.012246112344033167,0.7327975909964725,0.1548310558388737,0.16855096341160244,0.14872810957794735,0.05789202690682268,0.1803598310871714
marine-terminating,3244,281471.243,79,ukesm1-0-ll,2061-2080_ssp585,5.230543689,0.02774777673756785,0.06635719150633416,0.0192564659521488,0.0126766498346557,0.043907369929482236,0.7068139692592583,0.09330051508654154,0.6997138732911099,0.012246112344033167,0.7327975909964725,0.04187834898742609,0.09104838928214833,0.03382751829193654,0.025428761986649263,0.0627043115630674
marine-terminating,3244,281471.243,80,ukesm1-0-ll,2081-2100_ssp585,6.884361024,0.0036414363868191974,0.019000298658343167,0.0,0.0,0.006761127127854358,0.7068139692592583,0.09330051508654154,0.6997138732911099,0.012246112344033167,0.7327975909964725,0.005436127589040372,0.028383316930003108,0.0,0.0,0.009335893087301515
