region_class,n_glaciers,rgi_area_km2,vol_2020_m3,experiment,gcm,period_scenario,temp_ch_ipcc,area_steady,volume_steady,mass_remaining
MT_all,3242,281468.73,87727795003681.53,69,ukesm1-0-ll,2021-2040_ssp126,2.176143904,194820.52141948213,59580788185826.58,67.91552002797545
MT_all,3242,281468.73,87727795003681.53,70,ukesm1-0-ll,2041-2060_ssp126,2.739835015,154989.37025550043,46813738601133.42,53.36249315187833
MT_all,3242,281468.73,87727795003681.53,71,ukesm1-0-ll,2061-2080_ssp126,2.951472593,146680.02650349052,43995197241715.66,50.149667206236494
MT_all,3242,281468.73,87727795003681.53,72,ukesm1-0-ll,2081-2100_ssp126,3.038482623,132164.39563339483,39223732717936.055,44.710724481665146
MT_all,3242,281468.73,87727795003681.53,73,ukesm1-0-ll,2021-2040_ssp370,2.32331738,195482.49459499397,60564432983837.85,69.03676649036515
MT_all,3242,281468.73,87727795003681.53,74,ukesm1-0-ll,2041-2060_ssp370,3.414120006,112663.10161680679,31520168108312.582,35.9295114017055
MT_all,3242,281468.73,87727795003681.53,75,ukesm1-0-ll,2061-2080_ssp370,4.439976801,73201.79550324974,18894144174921.17,21.537238197002754
MT_all,3242,281468.73,87727795003681.53,76,ukesm1-0-ll,2081-2100_ssp370,5.840495128,27956.388185382613,6290426913424.435,7.170392135309515
MT_all,3242,281468.73,87727795003681.53,77,ukesm1-0-ll,2021-2040_ssp585,2.319732626,190818.86737948866,58561988697147.39,66.75420109976527
MT_all,3242,281468.73,87727795003681.53,78,ukesm1-0-ll,2041-2060_ssp585,3.646967578,115616.51044938574,33292692134879.477,37.949993081989966
MT_all,3242,281468.73,87727795003681.53,79,ukesm1-0-ll,2061-2080_ssp585,5.230543689,57959.12488533125,14510979403433.844,16.540914316636915
MT_all,3242,281468.73,87727795003681.53,80,ukesm1-0-ll,2081-2100_ssp585,6.884361024,19162.195817816755,4190830149169.035,4.777083647198889
