region_class,n_glaciers,rgi_area_km2,vol_2020_m3,experiment,gcm,period_scenario,temp_ch_ipcc,area_steady,volume_steady,mass_remaining
MT_19_with_obs,31,1085.391,194913256000.04718,57,mri-esm2-0,2021-2040_ssp370,1.705488886,666.4619299220342,86947121338.68097,44.60811087095068
MT_19_with_obs,31,1085.391,194913256000.04718,58,mri-esm2-0,2041-2060_ssp370,2.404955866,442.8273474445171,52660949642.00238,27.01763375292937
MT_19_with_obs,31,1085.391,194913256000.04718,59,mri-esm2-0,2061-2080_ssp370,3.105613809,191.20248323742928,19344747563.428623,9.92479832332386
MT_19_with_obs,31,1085.391,194913256000.04718,60,mri-esm2-0,2081-2100_ssp370,3.811452497,180.9515298170369,17833308014.754116,9.149356170392945
MT_19_with_obs,31,1085.391,194913256000.04718,61,mri-esm2-0,2021-2040_ssp585,1.911734937,576.1962656414198,72116156788.35855,36.99910322586838
MT_19_with_obs,31,1085.391,194913256000.04718,62,mri-esm2-0,2041-2060_ssp585,2.687007085,375.60473727040204,42474245465.46693,21.79135803131658
MT_19_with_obs,31,1085.391,194913256000.04718,63,mri-esm2-0,2061-2080_ssp585,3.541685939,142.79680372527028,13790287759.232372,7.075089730802627
MT_19_with_obs,31,1085.391,194913256000.04718,64,mri-esm2-0,2081-2100_ssp585,4.594325176,77.09232274069531,6987582913.129475,3.584970594882363
MT_19_with_obs,31,1085.391,194913256000.04718,65,ukesm1-0-ll,1851-1870_hist,0.373094842,1115.009992732587,164955247837.7834,84.63008172093922
MT_19_with_obs,31,1085.391,194913256000.04718,66,ukesm1-0-ll,1901-1920_hist,0.353528895,1189.2339236962148,178618437002.93307,91.63996367845286
MT_19_with_obs,31,1085.391,194913256000.04718,67,ukesm1-0-ll,1951-1970_hist,0.23742077,1037.228074809965,150478326996.5888,77.2027157540031
MT_19_with_obs,31,1085.391,194913256000.04718,68,ukesm1-0-ll,1995-2014_hist,1.058767333,899.0291069943144,125938142527.03563,64.61240508290783
MT_19_with_obs,31,1085.391,194913256000.04718,69,ukesm1-0-ll,2021-2040_ssp126,2.176143904,563.5488635229899,70648146162.4477,36.24594222695177
MT_19_with_obs,31,1085.391,194913256000.04718,70,ukesm1-0-ll,2041-2060_ssp126,2.739835015,391.4108248514414,46045378456.12566,23.62352330521559
MT_19_with_obs,31,1085.391,194913256000.04718,71,ukesm1-0-ll,2061-2080_ssp126,2.951472593,371.5836653604416,42624240667.98199,21.868312880665066
MT_19_with_obs,31,1085.391,194913256000.04718,72,ukesm1-0-ll,2081-2100_ssp126,3.038482623,374.41153375440535,43555663999.84619,22.34617844557255
MT_19_with_obs,31,1085.391,194913256000.04718,73,ukesm1-0-ll,2021-2040_ssp370,2.32331738,647.5797626337574,83815171919.92004,43.00126817434098
MT_19_with_obs,31,1085.391,194913256000.04718,74,ukesm1-0-ll,2041-2060_ssp370,3.414120006,219.28928703647256,22924042709.093967,11.761151180547936
MT_19_with_obs,31,1085.391,194913256000.04718,75,ukesm1-0-ll,2061-2080_ssp370,4.439976801,147.15978053877492,15193290443.774014,7.794898487443222
MT_19_with_obs,31,1085.391,194913256000.04718,76,ukesm1-0-ll,2081-2100_ssp370,5.840495128,50.00376795256435,4387937601.373465,2.2512258485756362
MT_19_with_obs,31,1085.391,194913256000.04718,77,ukesm1-0-ll,2021-2040_ssp585,2.319732626,476.9189951749613,57300568913.71092,29.397984564834857
MT_19_with_obs,31,1085.391,194913256000.04718,78,ukesm1-0-ll,2041-2060_ssp585,3.646967578,209.3629316804582,21664293061.952194,11.11483821395244
MT_19_with_obs,31,1085.391,194913256000.04718,79,ukesm1-0-ll,2061-2080_ssp585,5.230543689,103.25784381248725,9843834990.440672,5.0503671184058865
MT_19_with_obs,31,1085.391,194913256000.04718,80,ukesm1-0-ll,2081-2100_ssp585,6.884361024,32.828277870429396,2651523852.863614,1.3603609663485239
