RGIId,AAR_mean,AAR_steady,disequilibrium
RGI60-15.05658,0.35911852,,
RGI60-15.05662,0.462799746,0.471342825,0.981875022
RGI60-15.05663,0.495053328,0.573404375,0.863358128
RGI60-15.05665,0.437792557,0.500431031,0.874830955
RGI60-15.05666,0.455567151,0.331288826,1.375135879
RGI60-15.05668,0.33167361,0.107003834,3.09964229
RGI60-15.05670,0.592795067,0.769054808,0.77080991
RGI60-15.05680,0.555511875,0.602542323,0.921946648
RGI60-15.05681,0.668115385,0.709477236,0.941700947
RGI60-15.05694,0.574179116,0.457450183,1.255172994
RGI60-15.05695,0.692599998,0.856594622,0.808550486
RGI60-15.05700,0.637067492,0.749544639,0.849939362
RGI60-15.05702,0.707427168,0.686469272,1.030529984
RGI60-15.05705,0.641159816,0.685378952,0.93548221
RGI60-15.05707,0.666102112,0.636827762,1.045969023
RGI60-15.05710,0.530440462,0.947521862,0.559818705
RGI60-15.05711,0.602562739,0.598981715,1.005978519
RGI60-15.05715,0.613776684,0.72838605,0.842652992
RGI60-15.05717,0.576318216,0.826005612,0.697717071
RGI60-15.05727,0.1982445,0.328002284,0.604399755
RGI60-15.05731,0.992797733,,
RGI60-15.05736,0.58614603,0.671300962,0.873149397
RGI60-15.05741,0.411430549,0.47194845,0.871770104
RGI60-15.05742,0.46756913,0.422191325,1.107481613
RGI60-15.05746,0.330831109,0.435033151,0.76047333
RGI60-15.05748,0.748273678,0.831689102,0.899703599
RGI60-15.05749,0.643456796,0.732855372,0.878013345
RGI60-15.05750,0.670179422,0.594577974,1.127151445
RGI60-15.05751,0.708179552,0.744356823,0.951397945
RGI60-15.05752,0.598323889,0.671026494,0.891654643
RGI60-15.05754,0.670697933,0.63989389,1.048139299
RGI60-15.05755,0.6055684,0.720132633,0.840912316
RGI60-15.05756,0.7277024,0.696862314,1.044255639
RGI60-15.05757,0.282335123,0.338261227,0.834665934
RGI60-15.05762,0.559545053,0.516785237,1.082741947
RGI60-15.05772,0.551058217,0.587855689,0.937403902
RGI60-15.05773,0.711450578,0.700399722,1.015777929
RGI60-15.05774,0.7607438,0.75840653,1.003081817
RGI60-15.05785,0.729985824,0.810415164,0.900755386
RGI60-15.05786,0.429292558,0.197297589,2.175863172
RGI60-15.05788,0.449725302,0.536473993,0.838298421
RGI60-15.05800,0.572189347,0.628801893,0.909967597
RGI60-15.05801,0.609726041,0.671051302,0.908613155
RGI60-15.05802,0.411590577,0.44735522,0.920053144
RGI60-15.05805,0.521477246,0.639051193,0.816017952
RGI60-15.05807,0.633541689,0.730257233,0.867559622
RGI60-15.05809,0.706714405,0.701345922,1.007654543
RGI60-15.05812,0.298758636,0.582042668,0.513293359
RGI60-15.05813,0.604907548,0.679560746,0.890144923
RGI60-15.05814,0.711795412,0.667225792,1.066798408
RGI60-15.05815,0.556159961,0.572376481,0.971668089
RGI60-15.05816,0.487980208,0.48328429,1.009716679
RGI60-15.05817,0.397635295,0.40883685,0.972601405
RGI60-15.05818,0.566592054,0.66964248,0.846111277
RGI60-15.05820,0.547718022,0.455045153,1.203656423
RGI60-15.05821,0.685895619,0.634673648,1.080706
RGI60-15.05830,0.555478358,0.574236536,0.967333709
RGI60-15.05832,0.49863201,0.506610471,0.98425129
RGI60-15.05840,0.877320196,0.900269411,0.974508503
RGI60-15.05841,0.776147738,0.678638117,1.143684268
RGI60-15.05843,0.467882417,0.706798369,0.661974388
RGI60-15.05844,0.658795808,0.835803683,0.788218359
RGI60-15.05845,0.780664787,0.843588218,0.92540978
RGI60-15.05850,0.571284182,0.667074766,0.856402028
RGI60-15.05853,0.687068317,0.765997167,0.896959345
RGI60-15.05859,0.633013297,0.681571343,0.92875574
RGI60-15.05866,0.620073582,0.628864431,0.986021074
RGI60-15.05869,0.402280179,0.394921508,1.018633247
RGI60-15.05871,0.974541294,,
RGI60-15.05872,0.875253868,0.875380617,0.999855207
RGI60-15.05879,0.259951746,0.250854917,1.036263307
RGI60-15.05881,0.444814491,0.407895629,1.09051056
RGI60-15.05882,0.613168875,0.690532162,0.8879657
RGI60-15.05885,0.567058503,0.652559587,0.868975822
RGI60-15.05888,0.60368817,0.739398649,0.816458308
RGI60-15.05893,0.234359234,0.211569224,1.107718928
RGI60-15.05894,0.807777591,0.862288265,0.9367837
RGI60-15.05895,0.404117321,0.599907877,0.673632296
RGI60-15.05896,0.792274529,0.830631484,0.953821935
RGI60-15.05899,0.187135139,0.245322252,0.762813553
RGI60-15.05907,0.596125116,0.663549666,0.898388089
RGI60-15.05908,0.776442728,0.845546898,0.918272812
RGI60-15.05914,0.874556015,0.872321755,1.00256128
RGI60-15.05922,0.598853175,0.679273431,0.881608418
RGI60-15.05925,0.974568987,,
RGI60-15.05926,0.247232646,0.461465327,0.535755628
RGI60-15.05927,0.703177181,0.742231346,0.94738276
RGI60-15.05929,0.281272311,0.466088583,0.603473935
RGI60-15.05930,0.15846113,0.29345443,0.539985476
RGI60-15.05932,0.417521909,0.509835692,0.818934248
RGI60-15.05933,0.119650809,0.170082541,0.70348672
RGI60-15.05936,0.492360054,0.653737009,0.75314698
RGI60-15.05940,0.494478282,0.573493373,0.86222144
RGI60-15.05942,0.39226186,0.409034722,0.95899404
RGI60-15.05944,0.248291772,0.703851749,0.352761462
RGI60-15.05945,0.191200331,0.192631836,0.992568701
RGI60-15.05952,0.443533875,0.609036234,0.728255317
RGI60-15.05953,0.431264276,0.520017579,0.82932634
RGI60-15.05956,0.431584285,0.537659088,0.802709922
RGI60-15.05957,0.604728165,0.701642645,0.861874873
RGI60-15.05963,0.500340879,0.533965175,0.937029046
RGI60-15.05964,0.388604491,0.397788027,0.976913495
RGI60-15.05965,0.547411544,0.615944203,0.888735605
RGI60-15.05966,0.155870664,0.164615255,0.946878611
RGI60-15.05967,0.299125503,0.371672495,0.804809359
RGI60-15.05968,0.376790253,0.508114191,0.741546408
RGI60-15.05969,0.701917465,0.638810818,1.098787693
RGI60-15.05971,0.593407765,0.762034366,0.778715228
RGI60-15.05972,0.522277749,0.698003582,0.748245084
RGI60-15.05975,0.678328,0.853691841,0.7945818
RGI60-15.05976,0.341032178,0.588254965,0.579735317
RGI60-15.05984,0.691350879,0.78532839,0.880333486
RGI60-15.05985,0.607374027,0.721734737,0.841547451
RGI60-15.05986,0.633929077,0.777306998,0.81554531
RGI60-15.05989,0.155278377,0.231764391,0.669983758
RGI60-15.05990,0.506704944,0.661301149,0.7662242
RGI60-15.05993,0.558353076,0.6414544,0.870448586
RGI60-15.05995,0.708088375,0.724048466,0.97795715
RGI60-15.05996,0.624684853,0.717650686,0.870458101
RGI60-15.05997,0.520749965,0.560880896,0.928450173
RGI60-15.06003,0.653724823,0.780990228,0.837046098
RGI60-15.06006,0.697263048,0.742414776,0.939182611
RGI60-15.06009,0.45899804,0.687195223,0.667929614
RGI60-15.06014,0.554549994,0.719277051,0.770982465
RGI60-15.06016,0.601932666,0.517996155,1.162040799
RGI60-15.06019,0.200757923,0.323886093,0.619841133
RGI60-15.06020,0.395481589,0.46882037,0.843567418
RGI60-15.06024,0.467242882,0.651910299,0.716728793
RGI60-15.06025,0.59866396,0.726155563,0.824429352
RGI60-15.06027,0.267922534,0.500526557,0.535281355
RGI60-15.06028,0.645775906,0.669570572,0.964462797
RGI60-15.06034,0.524522883,0.650640869,0.806163443
RGI60-15.06035,0.452120783,0.583941771,0.774256622
RGI60-15.06038,0.127321557,0.186709333,0.681923902
RGI60-15.06040,0.268891667,0.458880021,0.585973795
RGI60-15.06041,0.41709394,0.474035913,0.879878355
RGI60-15.06042,0.720510841,0.810109103,0.88939976
RGI60-15.06045,0.141988018,,
RGI60-15.06046,0.407064,0.435096712,0.935571309
RGI60-15.06048,0.419634275,0.617449845,0.679624877
RGI60-15.06050,0.413293841,0.709239971,0.582727791
RGI60-15.06055,0.596165364,0.657027163,0.907367911
RGI60-15.06056,0.385763677,0.405348817,0.951683245
RGI60-15.06057,0.619827392,,
RGI60-15.06059,0.69026621,0.73774533,0.935642941
RGI60-15.06060,0.624028987,0.738543545,0.844945422
RGI60-15.06062,0.706544149,0.762075387,0.927131568
RGI60-15.06065,0.781168447,0.51895465,1.505273047
RGI60-15.06073,0.195210239,0.319817523,0.610380059
RGI60-15.06076,0.6303771,0.699677342,0.900954001
RGI60-15.06079,0.622683971,0.548663752,1.134909987
RGI60-15.06080,0.54489747,0.579124733,0.940898287
RGI60-15.06087,0.521296589,0.596726858,0.873593307
RGI60-15.06088,0.437513227,0.546594356,0.800434951
RGI60-15.06089,0.4945081,0.497858806,0.993269765
RGI60-15.06090,0.60399583,0.632772871,0.954522322
RGI60-15.06092,0.608023199,0.719678751,0.844853622
RGI60-15.06093,0.838686095,0.683731294,1.226631138
RGI60-15.06094,0.532230213,0.446423577,1.192209016
RGI60-15.06095,0.584863428,0.625934205,0.934384833
RGI60-15.06096,0.499484736,0.63604247,0.785300919
RGI60-15.06097,0.581445163,0.476566805,1.220070631
RGI60-15.06098,0.43162133,0.478869328,0.901334257
RGI60-15.06099,0.666378099,0.700070012,0.951873509
RGI60-15.06100,0.638880821,0.59149936,1.080103994
RGI60-15.06104,0.417522997,0.476524577,0.876183554
RGI60-15.06108,0.713094314,0.741776394,0.961333254
RGI60-15.06110,0.614504131,0.709880765,0.865644149
RGI60-15.06111,0.541550005,0.560189232,0.966726909
RGI60-15.06115,0.610767856,0.688051368,0.8876777
RGI60-15.06130,0.585839881,0.676571338,0.865895209
RGI60-15.06131,0.631497457,0.765368517,0.825089409
RGI60-15.06132,0.618067913,0.730179248,0.84646053
RGI60-15.06135,0.725065268,0.768276813,0.94375524
RGI60-15.06137,0.4692315,0.735902946,0.63762688
RGI60-15.06138,0.426647766,0.669210463,0.637538996
RGI60-15.06144,0.59369037,0.682831495,0.8694537
RGI60-15.06150,0.574329357,0.605736019,0.948151238
RGI60-15.06151,0.617613787,0.672038581,0.919015373
RGI60-15.06158,0.528521588,0.424697158,1.244466975
RGI60-15.06165,0.381142024,0.57075569,0.667784886
RGI60-15.06176,0.575739891,0.456503487,1.261194947
RGI60-15.06177,0.387624967,0.287886924,1.346448671
RGI60-15.06178,0.449247099,0.363697942,1.235220351
RGI60-15.06192,0.731117688,0.662715792,1.103214525
RGI60-15.06193,0.643323028,0.588005947,1.094075717
RGI60-15.06194,0.283437119,0.371364187,0.763232234
RGI60-15.06204,0.881875912,0.892865238,0.987692066
RGI60-15.06207,0.476880261,0.636769206,0.748905972
RGI60-15.06211,0.653477762,0.590624359,1.106418577
RGI60-15.06213,0.391980302,0.35301635,1.110374355
RGI60-15.06214,0.396438162,0.390920408,1.014114776
RGI60-15.06216,0.740424582,0.658653515,1.124148836
RGI60-15.06226,0.686338119,0.580250036,1.182831671
RGI60-15.06229,0.503795915,0.735418939,0.685046153
RGI60-15.06232,0.454126647,0.531822881,0.853905809
RGI60-15.06233,0.563288226,0.659665796,0.853899398
RGI60-15.06234,0.679922031,0.733599903,0.9268295
RGI60-15.06237,0.700206595,0.70793748,0.989079706
RGI60-15.06243,0.688753436,0.585882925,1.175582025
RGI60-15.06245,0.563134281,0.669060447,0.841679229
RGI60-15.06246,0.623337191,0.722293871,0.862996651
RGI60-15.06247,0.521150565,0.655694732,0.794806699
RGI60-15.06248,0.648093277,0.647263,1.00128275
RGI60-15.06249,0.509080493,0.627562093,0.811203382
RGI60-15.06250,0.552374753,0.553386415,0.998171871
RGI60-15.06251,0.515177421,0.557599259,0.923920562
RGI60-15.06254,0.692952663,0.679672717,1.019538737
RGI60-15.06263,0.761751382,0.739458601,1.030147436
RGI60-15.06270,0.590977556,0.713506413,0.82827224
RGI60-15.06277,0.453817277,0.361050059,1.256937273
RGI60-15.06280,0.762321263,0.590628633,1.290694727
RGI60-15.06283,0.376671107,0.555718746,0.677808891
RGI60-15.06284,0.303435975,0.44306037,0.684863723
RGI60-15.06290,0.550195439,0.617351546,0.891219019
RGI60-15.06291,0.39988493,0.49469552,0.808345565
RGI60-15.06293,0.617355458,0.715405691,0.862944573
RGI60-15.06298,0.601431286,0.70526103,0.852778276
RGI60-15.06299,0.420455735,0.541505808,0.776456555
RGI60-15.06301,0.624975256,0.707299638,0.883607488
RGI60-15.06305,0.552902329,0.637516235,0.867275684
RGI60-15.06307,0.397021194,0.56776248,0.69927339
RGI60-15.06310,0.426700624,0.522771099,0.816228411
RGI60-15.06312,0.603241737,0.769631562,0.783805871
RGI60-15.06313,0.659460578,0.718493801,0.917837533
RGI60-15.06314,0.345911618,0.345412655,1.00144454
RGI60-15.06315,0.748379944,0.847631297,0.8829074
RGI60-15.06319,0.468745222,0.540905007,0.866594348
RGI60-15.06320,0.354757491,0.506274487,0.700721644
RGI60-15.06321,0.297625984,0.426015211,0.698627599
RGI60-15.06323,0.635662077,0.685624731,0.927128279
RGI60-15.06324,0.632259931,0.764468712,0.827057957
RGI60-15.06325,0.712241839,0.748467949,0.951599651
RGI60-15.06326,0.563752145,0.676776651,0.832995855
RGI60-15.06327,0.602227345,0.573317491,1.050425559
RGI60-15.06330,0.608455964,0.718561149,0.846769917
RGI60-15.06331,0.501540823,0.662580444,0.756950839
RGI60-15.06332,0.566488296,0.706607845,0.801701114
RGI60-15.06334,0.425883597,0.625419709,0.68095647
RGI60-15.06341,0.354273595,0.569776731,0.621776173
RGI60-15.06345,0.304406892,0.3742034,0.81347976
RGI60-15.06347,0.222336425,0.340134031,0.653672978
RGI60-15.06348,0.226501828,0.334173523,0.677797048
RGI60-15.06355,0.310325273,0.474591346,0.653878911
RGI60-15.06357,0.33091886,0.475347987,0.696161274
RGI60-15.06358,0.398290469,0.448572455,0.887906657
RGI60-15.06361,0.484936559,0.443591551,1.09320513
RGI60-15.06362,0.71939522,0.792664301,0.907566064
RGI60-15.06366,0.232565135,0.294988498,0.78838713
RGI60-15.06369,0.433749382,0.479775277,0.904067807
RGI60-15.06370,0.580939256,0.706296398,0.822514821
RGI60-15.06376,0.491904018,0.562809814,0.874014643
RGI60-15.06379,0.48233379,0.553895965,0.870802138
RGI60-15.06381,0.199088394,0.268353156,0.741889519
RGI60-15.06383,0.287288853,0.349258474,0.822568025
RGI60-15.06385,0.450481052,0.536639171,0.839448696
RGI60-15.06387,0.587760999,0.617174648,0.952341449
RGI60-15.06388,0.537798261,0.514419602,1.045446672
RGI60-15.06389,0.65697035,0.710041329,0.925256492
RGI60-15.06398,0.396830456,0.555490772,0.714378125
RGI60-15.06402,0.308484186,0.465852056,0.662193463
RGI60-15.06407,0.536982356,0.655293086,0.819453718
RGI60-15.06408,0.606409813,0.481675704,1.258958687
RGI60-15.06413,0.619085667,0.545798111,1.134275942
RGI60-15.06424,0.142516722,0.182319233,0.781687808
RGI60-15.06428,0.617670703,0.684477002,0.902398038
RGI60-15.06429,0.381390003,0.395626403,0.964015547
RGI60-15.06434,0.589578373,0.646213015,0.912359174
RGI60-15.06435,0.496714776,0.64021859,0.775851849
RGI60-15.06436,0.481384761,0.487974884,0.986494953
RGI60-15.06437,0.564615179,0.577273977,0.978071422
RGI60-15.06442,0.576070969,0.538786992,1.069199845
RGI60-15.06451,0.537846628,0.589090537,0.913011828
RGI60-15.06453,0.511709,0.473766957,1.080085878
RGI60-15.06454,0.593832868,0.508626358,1.167522796
RGI60-15.06456,0.600333492,0.498840593,1.203457577
RGI60-15.06457,0.420065113,0.252839026,1.661393494
RGI60-15.06458,0.543617349,0.783451567,0.693874864
RGI60-15.06459,0.378718349,0.359345093,1.053912676
RGI60-15.06461,0.191501345,0.234124981,0.817944949
RGI60-15.06462,0.564198437,0.525240504,1.074171609
RGI60-15.06464,0.475951014,0.437905981,1.086879455
RGI60-15.06465,0.552976527,0.352793174,1.567424109
RGI60-15.06472,0.519748347,0.585788364,0.88726301
RGI60-15.06481,0.460681373,0.701779224,0.656447722
RGI60-15.06482,0.64128154,0.660372111,0.971091192
RGI60-15.06483,0.686192446,0.616651589,1.112771716
RGI60-15.06488,0.687203035,0.824784076,0.833191444
RGI60-15.06491,0.676033286,0.811587968,0.832975984
RGI60-15.06492,0.63499463,0.706345116,0.898986368
RGI60-15.06501,0.492732995,0.469681509,1.049078974
RGI60-15.06502,0.763734829,0.854968875,0.893289629
RGI60-15.06503,0.617989047,0.783420511,0.788834398
RGI60-15.06504,0.504425222,0.687784193,0.733406245
RGI60-15.06505,0.687641366,0.790460502,0.869925017
RGI60-15.06513,0.544499984,0.570795162,0.953932375
RGI60-15.06514,0.961605288,,
RGI60-15.06515,0.353337667,0.376789101,0.937759788
RGI60-15.06518,0.417369405,0.495261985,0.842724493
RGI60-15.06519,0.261872088,0.307025716,0.852932096
RGI60-15.06520,0.569396377,0.67696094,0.841106693
RGI60-15.06526,0.736458927,0.791303615,0.930690715
RGI60-15.06527,0.540913648,0.662067695,0.817006557
RGI60-15.06533,0.786537854,0.843640191,0.932314347
RGI60-15.06535,0.681139473,0.70182571,0.970525108
RGI60-15.06538,0.535615991,0.651068671,0.822672038
RGI60-15.06539,0.707975958,0.742720941,0.953219331
RGI60-15.06543,0.460746135,0.626965934,0.734882247
RGI60-15.06546,0.333617951,0.393908172,0.846943462
RGI60-15.06549,0.542984657,0.631041782,0.860457536
RGI60-15.06550,0.487156501,0.31273102,1.557749214
RGI60-15.06551,0.699063633,0.724574103,0.964792463
RGI60-15.06552,0.545422044,0.649843882,0.839312424
RGI60-15.06553,0.587272554,0.66929417,0.877450574
RGI60-15.06554,0.635703356,0.693496026,0.916664742
RGI60-15.06555,0.497893338,0.556235542,0.895112414
RGI60-15.06556,0.26458625,0.24724277,1.07014757
RGI60-15.06557,0.114455975,0.158520723,0.722025315
RGI60-15.06558,0.607663003,,
RGI60-15.06559,0.593197565,0.608527984,0.974807371
RGI60-15.06560,0.417391087,0.216476875,1.92810935
RGI60-15.06561,0.433806493,0.572652298,0.757539078
RGI60-15.06562,0.259878544,0.332621985,0.781302969
RGI60-15.06563,0.422322221,0.512581598,0.823912179
RGI60-15.06564,0.426358241,0.540973992,0.788130756
RGI60-15.06566,0.785017359,0.851618682,0.921794432
RGI60-15.06570,0.673132624,0.761670346,0.883758475
RGI60-15.06573,0.666858074,0.69501868,0.959482231
RGI60-15.06574,0.610650617,0.685894345,0.890298369
RGI60-15.06576,0.559856958,0.617428373,0.906756125
RGI60-15.06579,0.55301369,0.690548296,0.800832749
RGI60-15.06583,0.534775759,0.741590369,0.72112015
RGI60-15.06591,0.648171069,0.657249724,0.986186903
RGI60-15.06593,0.437700209,0.653602142,0.669673767
RGI60-15.06595,0.391131806,0.440013325,0.888909002
RGI60-15.06597,0.317401988,0.322086787,0.985454854
RGI60-15.06598,0.746277227,0.825822656,0.903677347
RGI60-15.06603,0.487187839,0.585698901,0.831805965
RGI60-15.06604,0.348720533,0.592891937,0.58816879
RGI60-15.06605,0.495745896,0.605972727,0.818099353
RGI60-15.06606,0.407473086,0.520508745,0.782836196
RGI60-15.06607,0.424634124,0.465629914,0.91195628
RGI60-15.06608,0.452538661,0.572427727,0.790560345
RGI60-15.06609,0.634825432,0.734780848,0.863965676
RGI60-15.06610,0.73473112,0.844814176,0.869695538
RGI60-15.06611,0.395308048,0.526211633,0.751233957
RGI60-15.06613,0.715751838,0.760615944,0.941016085
RGI60-15.06614,0.543783944,0.606028438,0.897291132
RGI60-15.06616,0.287438965,0.428101501,0.671427136
RGI60-15.06617,0.855599905,0.888631283,0.962828927
RGI60-15.06618,0.328917748,0.39536747,0.831929212
RGI60-15.06620,0.655637419,0.724170512,0.905363319
RGI60-15.06622,0.597498924,0.664857593,0.898687074
RGI60-15.06623,0.243266483,0.412841077,0.589249706
RGI60-15.06625,0.412242292,0.529930188,0.777918113
RGI60-15.06630,0.277838512,0.500383619,0.555251015
RGI60-15.06637,0.396780658,0.576654685,0.688073241
RGI60-15.06639,0.3864764,0.525148311,0.735937624
RGI60-15.06640,0.50330118,0.597702526,0.842059651
RGI60-15.06641,0.408499586,0.482850376,0.846016915
RGI60-15.06643,0.413705213,0.411526865,1.005293329
RGI60-15.06648,0.455409895,0.579250756,0.786205095
RGI60-15.06649,0.542513892,0.551749755,0.983260776
RGI60-15.06652,0.704904459,0.796944927,0.88450837
RGI60-15.06653,0.689521833,0.735157656,0.93792376
RGI60-15.06654,0.567253517,0.660291681,0.859095357
RGI60-15.06655,0.635074587,0.754591897,0.841613314
RGI60-15.06657,0.738889304,0.802135476,0.921152756
RGI60-15.06660,0.50033467,0.682815961,0.732751866
RGI60-15.06663,0.367690897,0.519043022,0.708401582
RGI60-15.06664,0.514037351,0.52730287,0.974842695
RGI60-15.06665,0.70460693,0.831702347,0.847186415
RGI60-15.06666,0.537777876,0.541167786,0.993735935
RGI60-15.06668,0.434597845,0.488138427,0.890316806
RGI60-15.06669,0.643622095,0.752201297,0.855651402
RGI60-15.06670,0.549433406,0.623027516,0.88187663
RGI60-15.06672,0.622823085,0.656026236,0.949387465
RGI60-15.06673,0.696386699,0.69998645,0.994857399
RGI60-15.06674,0.666530989,0.74708097,0.892180388
RGI60-15.06675,0.57485991,0.677812789,0.848110156
RGI60-15.06679,0.494585765,0.67179032,0.736220441
RGI60-15.06680,0.425774237,0.653261082,0.651767338
RGI60-15.06681,0.62850457,0.799935019,0.785694532
RGI60-15.06684,0.499651994,0.744545335,0.671083371
RGI60-15.06686,0.546775065,0.629733624,0.868264048
RGI60-15.06688,0.764038616,0.862650089,0.88568775
RGI60-15.06691,0.854429483,0.903911608,0.945257784
RGI60-15.06693,0.465194127,0.664672453,0.69988477
RGI60-15.06694,0.513471281,0.681069346,0.753919236
RGI60-15.06695,0.598116322,0.625796972,0.955767364
RGI60-15.06700,0.526471269,0.538010392,0.978552231
RGI60-15.06701,0.506372462,0.468996474,1.079693537
RGI60-15.06704,0.489849376,0.624474031,0.78441913
RGI60-15.06705,0.447576094,0.525212406,0.852181116
RGI60-15.06706,0.774418603,0.886839351,0.873234371
RGI60-15.06709,0.563906737,0.655066714,0.860838637
RGI60-15.06710,0.485124573,,
RGI60-15.06711,0.633701471,0.569376163,1.112975064
RGI60-15.06712,0.476103055,0.539707723,0.882149792
RGI60-15.06719,0.659249192,0.797065377,0.827095506
RGI60-15.06720,0.495863312,0.564179622,0.878910356
RGI60-15.06722,0.46226984,0.43865104,1.053844167
RGI60-15.06723,0.543980107,0.420211362,1.294539262
RGI60-15.06724,0.249733768,0.347285372,0.719102468
RGI60-15.06725,0.564485411,0.630496512,0.895302988
RGI60-15.06726,0.59509659,0.580563714,1.025032353
RGI60-15.06727,0.231237497,0.308510191,0.749529525
RGI60-15.06728,0.792995843,0.902764439,0.878408374
RGI60-15.06730,0.741153265,0.815413449,0.90892941
RGI60-15.06735,0.537700016,0.69329072,0.775576537
RGI60-15.06736,0.556537549,0.747524142,0.744507793
RGI60-15.06738,0.833242607,0.881102434,0.945681882
RGI60-15.06739,0.783810777,0.832107034,0.941959082
RGI60-15.06740,0.366148945,0.458960466,0.797778833
RGI60-15.06741,0.477238035,0.643708879,0.741387996
RGI60-15.06742,0.677234166,0.607297726,1.115160055
RGI60-15.06750,0.463375423,0.643719945,0.719840089
RGI60-15.06751,0.573704397,0.735545759,0.77997105
RGI60-15.06754,0.56716378,0.597111071,0.949846364
RGI60-15.06755,0.408719424,0.564077619,0.72458011
RGI60-15.06760,0.280190045,0.452488915,0.619219689
RGI60-15.06762,0.611050663,0.71781171,0.85126873
RGI60-15.06763,0.1297887,,
RGI60-15.06766,0.514632149,0.654860724,0.78586504
RGI60-15.06768,0.573640977,0.669894214,0.856315766
RGI60-15.06770,0.551149756,0.679307291,0.811340852
RGI60-15.06771,0.524418309,0.522526468,1.003620565
RGI60-15.06773,0.525714127,0.691393294,0.760369143
RGI60-15.06774,0.304090989,0.398783199,0.762547141
RGI60-15.06775,0.397987344,0.565660027,0.703580463
RGI60-15.06776,0.369633019,0.463697899,0.797141888
RGI60-15.06777,0.348853149,0.205653085,1.696318575
RGI60-15.06779,0.293865477,0.546206706,0.538011477
RGI60-15.06788,0.426900757,0.422620259,1.010128472
RGI60-15.06789,0.418742573,0.468612197,0.893580184
RGI60-15.06790,0.972839086,,
RGI60-15.06791,0.396256972,0.505617394,0.783709139
RGI60-15.06792,0.399220907,0.470108083,0.849210897
RGI60-15.06794,0.798363991,0.869036622,0.918677039
RGI60-15.06798,0.679599245,0.664216635,1.023159026
RGI60-15.06799,0.626269694,0.781265013,0.801609803
RGI60-15.06800,0.563914668,0.55699141,1.012429739
RGI60-15.06801,0.664179656,0.645249864,1.02933715
RGI60-15.06806,0.707891374,0.753134817,0.939926501
RGI60-15.06807,0.449746521,0.437803514,1.027279375
RGI60-15.06808,0.396534754,0.593461303,0.66817289
RGI60-15.06809,0.378752719,0.546527552,0.693016697
RGI60-15.06810,0.608062604,0.692628446,0.877905906
RGI60-15.06813,0.322961241,0.497182447,0.64958295
RGI60-15.06814,0.56510556,0.617637386,0.91494714
RGI60-15.06815,0.505459295,0.460827678,1.09685099
RGI60-15.06816,0.578123795,0.647048322,0.893478547
RGI60-15.06817,0.697947086,0.815528663,0.85582165
RGI60-15.06819,0.612842309,0.739096168,0.829178036
RGI60-15.06822,0.844622464,0.896148357,0.942502943
RGI60-15.06826,0.417828597,0.43218839,0.966774227
RGI60-15.06828,0.314557702,0.341968428,0.91984428
RGI60-15.06829,0.489070342,0.609760044,0.80207017
RGI60-15.06830,0.602851454,0.777102037,0.775768722
RGI60-15.06833,0.692734628,0.748522597,0.925469225
RGI60-15.06834,0.619814997,0.702907781,0.881787076
RGI60-15.06840,0.451602979,0.400514473,1.127557202
RGI60-15.06841,0.464978746,0.341417027,1.361908487
RGI60-15.06843,0.392088963,0.475872016,0.823937845
RGI60-15.06844,0.425024816,0.629285896,0.675408138
RGI60-15.06845,0.616413944,0.625362506,0.985690601
RGI60-15.06850,0.507428114,0.535900692,0.946869676
RGI60-15.06851,0.546038386,0.617310187,0.884544589
RGI60-15.06852,0.650986612,0.76532269,0.850604092
RGI60-15.06854,0.600732118,0.684556971,0.877548755
RGI60-15.06856,0.570760368,0.61473144,0.928471087
RGI60-15.06860,0.566284358,0.695280011,0.814469492
RGI60-15.06861,0.556399664,0.526961383,1.05586421
RGI60-15.06864,0.522200488,0.591260499,0.883198673
RGI60-15.06865,0.430527694,0.542560977,0.793510245
RGI60-15.06867,0.554763257,0.640572202,0.866043289
RGI60-15.06869,0.53057877,0.669048823,0.793034456
RGI60-15.06870,0.930595839,,
RGI60-15.06871,0.427761864,0.535010496,0.7995392
RGI60-15.06872,0.614824682,0.735285771,0.83617106
RGI60-15.06873,0.475947168,0.666840442,0.713734707
RGI60-15.06876,0.4965443,0.665301748,0.746344499
RGI60-15.06877,0.390293323,0.453111584,0.861362491
RGI60-15.06878,0.780672714,0.816120491,0.95656551
RGI60-15.06879,0.648973609,0.74907884,0.866362222
RGI60-15.06880,0.483431705,0.549858543,0.879192861
RGI60-15.06881,0.456398177,0.559514713,0.815703619
RGI60-15.06882,0.669151239,0.759111343,0.881492874
RGI60-15.06884,0.327814389,0.399385023,0.820797901
RGI60-15.06885,0.297501836,0.491264431,0.605583912
RGI60-15.06889,0.780155397,0.850397893,0.917400435
RGI60-15.06890,0.638389949,0.696966619,0.915954842
RGI60-15.06893,0.716817725,0.729221413,0.982990504
RGI60-15.06895,0.573832466,0.590476804,0.971812038
RGI60-15.06896,0.672596874,0.721593625,0.932099246
RGI60-15.06898,0.742048522,0.830231672,0.893784888
RGI60-15.06899,0.631532818,0.760744228,0.830151311
RGI60-15.06905,0.238484645,0.344748486,0.691764155
RGI60-15.06907,0.409364527,0.474520146,0.862691564
RGI60-15.06913,0.789235366,,
RGI60-15.06914,0.638932614,0.619518145,1.031338016
RGI60-15.06918,0.776797221,0.842704036,0.921791267
RGI60-15.06921,0.499320714,0.577733228,0.864275568
