RGIId,calving_k,calving_k_nmad,calving_thick,calving_flux_Gta,fa_gta_obs,fa_gta_obs_unc,fa_gta_max,calving_flux_Gta_bndlow,calving_flux_Gta_bndhigh,no_errors,oggm_dynamics,mb_clim_gta,mb_total_gta,mb_clim_mwea,mb_total_mwea,area_km2,mb_total_gta_obs,mb_clim_gta_obs,mb_total_mwea_obs,mb_clim_mwea_obs,calving_flux_Gta_rnd1,calving_k_rnd1
RGI60-03.01707,0.005640625,0.003125,240.7863361,0.002845771,0.002185844,0.005643681,0.002185844,0.00022115,2.268351569,1,1,-0.173049384,-0.175235228,-0.567496677,-0.574664916,305.168,-0.175235228,-0.173049384,-0.574664916,-0.567496677,0.002845771,0.005640625
RGI60-03.01710,0.15625,0.003125,869.7279509,1.227898947,1.248326305,0.077210254,1.248326305,0.000434937,6.250877203,1,1,0.564400604,-0.683925701,0.183083001,-0.221855131,3085.113,-0.683925701,0.564400604,-0.221855131,0.183083001,1.227898947,0.15625
RGI60-03.01713,0.014921875,0.009375,330.4096662,0.002820963,0.002463741,0.003735861,0.002463741,5.10E-05,0.300663385,1,1,-0.193108624,-0.195572365,-0.441466325,-0.447098693,437.77,-0.195572365,-0.193108624,-0.447098693,-0.441466325,0.002820963,0.014921875
RGI60-03.01714,0.04121875,0.009714844,498.1603754,0.053206685,0.051582412,0.019981625,0.051582412,7.91E-05,2.449677562,1,1,-0.160640454,-0.212222866,-0.217709021,-0.287616421,738.39,-0.212222866,-0.160640454,-0.287616421,-0.217709021,0.053206685,0.04121875
RGI60-03.01716,0.02575,0.0125,118.9450164,0.000175465,0.000167011,0.000196868,0.000167011,1.60E-06,0.001903586,1,1,-0.003271296,-0.003438307,-0.528779089,-0.555775139,6.191,-0.003438307,-0.003271296,-0.555775139,-0.528779089,0.000175465,0.02575
RGI60-03.01718,0.038125,0.0125,145.3997935,0.00069051,0.000600931,0.000603609,0.000600931,5.82E-06,0.017091898,1,1,-0.009738281,-0.010339213,-0.419819474,-0.445725762,23.214,-0.010339213,-0.009738281,-0.445725762,-0.419819474,0.00069051,0.038125
RGI60-03.01719,0.087625,0.02549375,183.7875104,0.002665474,0.002796994,0.001455785,0.002796994,6.01E-06,0.952544928,1,1,-0.021352007,-0.024149001,-0.371689418,-0.420378654,57.491,-0.024149001,-0.021352007,-0.420378654,-0.371689418,0.002665474,0.087625
RGI60-03.01723,0.02575,0.015625,332.0019346,0.004746954,0.004734494,0.005487454,0.004734494,3.63E-05,0.148742074,1,1,-0.092398951,-0.097133445,-0.602319965,-0.633182657,153.526,-0.097133445,-0.092398951,-0.633182657,-0.602319965,0.004746954,0.02575
RGI60-03.01727,0.0195625,0.0125,112.0985038,0.000247683,0.000228877,0.000290937,0.000228877,7.26E-07,0.004957502,1,1,-0.002893927,-0.003122804,-0.530691735,-0.572663503,5.457,-0.003122804,-0.002893927,-0.572663503,-0.530691735,0.000247683,0.0195625
RGI60-03.01729,0.021109375,0.004076172,248.5896023,0.001591043,0.001677329,0.00067682,0.001677329,6.58E-06,0.050203044,1,1,-0.010555815,-0.012233145,-0.313162118,-0.362923878,33.734,-0.012233145,-0.010555815,-0.362923878,-0.313162118,0.001591043,0.021109375
RGI60-03.01730,0.024203125,0.004172852,328.5484033,0.005013392,0.004733506,0.00144373,0.004733506,1.78E-05,0.252962267,1,1,-0.022245384,-0.026978889,-0.243607663,-0.295443956,91.389,-0.026978889,-0.022245384,-0.295443956,-0.243607663,0.005013392,0.024203125
RGI60-03.01731,0.02575,0.0125,167.8565143,0.000364596,0.000272466,0.000438052,0.000272466,2.85E-06,0.00246611,1,1,-0.011161696,-0.011434162,-0.420229117,-0.430487239,26.582,-0.011434162,-0.011161696,-0.430487239,-0.420229117,0.000364596,0.02575
RGI60-03.01733,0.0566875,0.014603125,433.5279304,0.018275225,0.018123667,0.008450222,0.018123667,1.44E-05,0.956102331,1,1,-0.058114677,-0.076238344,-0.196856275,-0.258247953,295.439,-0.076238344,-0.058114677,-0.258247953,-0.196856275,0.018275225,0.0566875
RGI60-03.01738,0.2,0.011225,482.5764246,0.129937439,0.131695225,0.017337395,0.131695225,4.27E-06,27.93078029,1,1,0.050341271,-0.081353954,0.032919364,-0.053199301,1530.284,-0.081353954,0.050341271,-0.053199301,0.032919364,0.129937439,0.2
RGI60-03.01740,0.1,0.05,70.68323868,3.44E-05,4.29E-05,0.00013869,4.29E-05,3.44E-07,0.072535293,1,1,-0.002138427,-0.002181347,-0.053855429,-0.054936331,39.737,-0.002181347,-0.002138427,-0.054936331,-0.053855429,3.44E-05,0.1
RGI60-03.01741,4.890625,0.00265625,70.04698921,0.002638764,0.000120601,0.000171614,0.000120601,0,0.003030552,1,1,-0.015446304,-0.015566905,-0.2561248,-0.258124567,60.355,-0.015566905,-0.015446304,-0.258124567,-0.2561248,0.002638764,4.890625
RGI60-03.01742,0.02575,0.00621875,299.4923601,0.004236901,0.004336613,0.001750318,0.004336613,4.46E-05,0.192977865,1,1,-0.051265194,-0.055601807,-0.64493221,-0.699488161,79.553,-0.055601807,-0.051265194,-0.699488161,-0.64493221,0.004236901,0.02575
RGI60-03.01743,0.0195625,0.0125,126.406608,0.000406545,0.000490718,0.00052588,0.000490718,1.53E-05,0.074468049,1,1,-0.032927841,-0.033418559,-0.523597315,-0.531400403,62.938,-0.033418559,-0.032927841,-0.531400403,-0.523597315,0.000406545,0.0195625
RGI60-03.01744,0.038125,0.02080625,241.0017966,0.004921515,0.004775513,0.004119028,0.004775513,1.63E-06,14.99088369,1,1,-0.148265867,-0.153041381,-0.254336162,-0.262528106,583.407,-0.153041381,-0.148265867,-0.262528106,-0.254336162,0.004921515,0.038125
RGI60-03.01745,0.0566875,0.0205125,133.390004,0.000696785,0.000703507,0.000483097,0.000703507,4.12E-06,0.329352102,1,1,-0.007532169,-0.008235676,-0.263880781,-0.288527335,28.566,-0.008235676,-0.007532169,-0.288527335,-0.263880781,0.000696785,0.0566875
RGI60-03.01746,0.07525,0.0310625,164.9775564,0.002378972,0.002320332,0.001582652,0.002320332,5.44E-06,0.026038907,1,1,-0.008967646,-0.011287977,-0.348138167,-0.438217102,25.78,-0.011287977,-0.008967646,-0.438217102,-0.348138167,0.002378972,0.07525
RGI60-03.01750,0.036578125,0.013365625,556.7257462,0.01078745,0.010989436,0.00652241,0.010989436,1.98E-05,0.274191451,1,1,-0.042890997,-0.053880433,-0.244159189,-0.306717114,175.791,-0.053880433,-0.042890997,-0.306717114,-0.244159189,0.01078745,0.036578125
RGI60-03.01765,0.3,0.0598,102.0464059,0.000299304,0.000199546,0.000170518,0.000199546,1.17E-07,0.008610863,1,1,-0.000609985,-0.000809531,-0.175083627,-0.232359211,3.487,-0.000809531,-0.000609985,-0.232359211,-0.175083627,0.000299304,0.3
RGI60-03.01772,0.04121875,0.019878125,334.1716398,0.001864411,0.001816669,0.00136222,0.001816669,4.61E-06,0.012418471,1,1,-0.007538105,-0.009354773,-0.416882967,-0.517350953,18.095,-0.009354773,-0.007538105,-0.517350953,-0.416882967,0.001864411,0.04121875
RGI60-03.01777,0.0505,0.019275,201.6294436,0.000558647,0.000619071,0.000465971,0.000619071,4.70E-06,0.294453182,1,1,-0.019250608,-0.019869679,-0.376128057,-0.388223786,51.219,-0.019869679,-0.019250608,-0.388223786,-0.376128057,0.000558647,0.0505
RGI60-03.01779,0.2,0.08725,101.9046303,0.000489941,0.000469243,0.000395318,0.000469243,6.20E-07,0.070621636,1,1,-0.010364345,-0.010833587,-0.310619953,-0.324683181,33.391,-0.010833587,-0.010364345,-0.324683181,-0.310619953,0.000489941,0.2
RGI60-03.01780,0.1,0.4,62.6656007,9.59E-06,9.82E-05,0.000151621,9.82E-05,4.49E-08,0.006910376,1,1,-0.001878234,-0.001976463,-0.3455965,-0.363670762,5.439,-0.001976463,-0.001878234,-0.363670762,-0.3455965,9.59E-06,0.1
RGI60-03.01782,0.001,0,75.88055528,8.31E-07,0,8.30E-05,0,8.31E-07,0.10869687,1,1,-0.013310704,-0.013310704,-0.286204268,-0.286204268,46.541,-0.013310704,-0.013310704,-0.286204268,-0.286204268,8.31E-07,0.001
RGI60-03.01783,0.062875,0.00621875,295.8874762,0.011622743,0.01189392,0.001789139,0.01189392,1.22E-06,5.450689924,1,1,-0.044392717,-0.056286637,-0.122172858,-0.154906025,363.616,-0.056286637,-0.044392717,-0.154906025,-0.122172858,0.011622743,0.062875
RGI60-03.01784,0.038125,0.019878125,309.780478,0.009199897,0.008822289,0.007254458,0.008822289,1.25E-05,0.04553258,1,1,-0.024255615,-0.033077904,-0.290406175,-0.396033151,83.587,-0.033077904,-0.024255615,-0.396033151,-0.290406175,0.009199897,0.038125
RGI60-03.01785,0.033484375,0.018025586,540.9439241,0.010069895,0.009867533,0.008645139,0.009867533,5.48E-05,0.364741763,1,1,-0.035796811,-0.045664344,-0.197568577,-0.252029138,181.314,-0.045664344,-0.035796811,-0.252029138,-0.197568577,0.010069895,0.033484375
RGI60-03.01891,0.15,0.0399,96.1367434,0.000184534,0.000174841,0.000159293,0.000174841,4.22E-08,0.017580101,1,1,-0.001372367,-0.001547208,-0.40669107,-0.458504005,3.377,-0.001547208,-0.001372367,-0.458504005,-0.40669107,0.000184534,0.15
RGI60-03.01892,0.062875,0.01553125,636.4250492,0.012398583,0.012130225,0.00533912,0.012130225,3.08E-05,0.04897693,1,1,-0.030433677,-0.042563901,-0.317875177,-0.44457355,95.815,-0.042563901,-0.030433677,-0.44457355,-0.317875177,0.012398583,0.062875
RGI60-03.01893,0.1,0.25,45.25315142,0,7.90E-05,0.000125864,7.90E-05,0,0.032386988,1,1,-0.003515241,-0.00359427,-0.378480379,-0.386989266,9.295,-0.00359427,-0.003515241,-0.386989266,-0.378480379,0,0.1
RGI60-03.01897,0.07525,0.013675,715.9320772,0.048273169,0.049325632,0.014931622,0.049325632,8.21E-05,6.700464265,1,1,-0.090754895,-0.140080527,-0.185059865,-0.285640608,490.772,-0.140080527,-0.090754895,-0.285640608,-0.185059865,0.048273169,0.07525
RGI60-03.01993,0.0505,0.01615,110.5365768,0.000342198,0.00028476,0.000235469,0.00028476,1.32E-06,0.000891766,1,1,-0.002109906,-0.002394666,-0.61650135,-0.69970643,3.425,-0.002394666,-0.002109906,-0.69970643,-0.61650135,0.000342198,0.0505
RGI60-03.01994,0.001,0.05,71.68883095,8.91E-07,5.85E-05,8.80E-05,5.85E-05,8.91E-07,0.03576127,1,1,-0.003315547,-0.003374016,-0.603627528,-0.614272441,5.497,-0.003374016,-0.003315547,-0.614272441,-0.603627528,8.91E-07,0.001
RGI60-03.02230,0.024203125,0.01396875,181.860964,0.007805353,0.007678434,0.007053601,0.007678434,1.61E-05,0.111079919,1,1,-0.027073781,-0.034752215,-0.563192182,-0.722919922,48.105,-0.034752215,-0.027073781,-0.722919922,-0.563192182,0.007805353,0.024203125
RGI60-03.02429,0.14375,0.026775,223.2089459,0.01401009,0.013808415,0.004389305,0.013808415,2.27E-05,8.069330017,1,1,-0.211909681,-0.225718095,-0.319432829,-0.340247645,663.918,-0.225718095,-0.211909681,-0.340247645,-0.319432829,0.01401009,0.14375
RGI60-03.02430,0.07525,0.0373125,88.544592,0.000460815,0.00052552,0.000472757,0.00052552,2.38E-06,0.223464461,1,1,-0.007573688,-0.008099208,-0.219148583,-0.234354784,34.587,-0.008099208,-0.007573688,-0.234354784,-0.219148583,0.000460815,0.07525
RGI60-03.02431,0.062875,0.03109375,157.1346128,0.000662723,0.000725222,0.000556308,0.000725222,2.57E-06,0.148056897,1,1,-0.004189498,-0.004914721,-0.240805846,-0.282490495,17.412,-0.004914721,-0.004189498,-0.282490495,-0.240805846,0.000662723,0.062875
RGI60-03.02432,0.1,0.01485,109.187934,0.000268678,0.000202542,0.000151667,0.000202542,4.59E-07,0.022375571,1,1,-0.000860295,-0.001062837,-0.197190762,-0.243616086,4.366,-0.001062837,-0.000860295,-0.243616086,-0.197190762,0.000268678,0.1
RGI60-03.02434,0.2,0.07985,92.11558411,0.000222475,0.000225511,0.000178731,0.000225511,2.17E-07,0.042372585,1,1,-0.004991739,-0.005217249,-0.288956736,-0.302010876,17.288,-0.005217249,-0.004991739,-0.302010876,-0.288956736,0.000222475,0.2
RGI60-03.02435,0.04740625,0.023296875,249.7055745,0.006911735,0.007002434,0.005684561,0.007002434,1.20E-05,12.20915866,1,1,-0.151410648,-0.158413082,-0.197960828,-0.207116113,765.44,-0.158413082,-0.151410648,-0.207116113,-0.197960828,0.006911735,0.04740625
RGI60-03.02437,0.001,0.05,59.88763875,9.03E-07,6.56E-05,6.62E-05,6.56E-05,9.03E-07,0.038770861,1,1,-0.000232533,-0.000298162,-0.037686653,-0.048323056,6.176,-0.000298162,-0.000232533,-0.048323056,-0.037686653,9.03E-07,0.001
RGI60-03.02438,0.087625,0.036075,103.8801256,0.000821716,0.000848544,0.000590499,0.000848544,1.57E-06,0.002037224,1,1,-0.002346685,-0.003195228,-0.266744677,-0.363197539,8.804,-0.003195228,-0.002346685,-0.363197539,-0.266744677,0.000821716,0.087625
RGI60-03.02442,0.125,0.006225,455.7408325,0.139593225,0.140346176,0.015474762,0.140346176,1.81E-05,30.33623975,1,1,-0.127754402,-0.268100578,-0.112703827,-0.236516008,1134.439,-0.268100578,-0.127754402,-0.236516008,-0.112703827,0.139593225,0.125
RGI60-03.02446,0.04740625,0.018253906,194.9971188,0.007097381,0.007113246,0.004707177,0.007113246,1.21E-05,0.13958332,1,1,-0.024141263,-0.031254509,-0.406350497,-0.526082066,59.458,-0.031254509,-0.024141263,-0.526082066,-0.406350497,0.007097381,0.04740625
RGI60-03.02447,0.1,0,70.04511425,8.86E-05,2.15E-05,3.58E-05,2.15E-05,2.48E-07,0.016184813,1,1,-0.000972349,-0.000993804,-0.159243036,-0.162756844,6.111,-0.000993804,-0.000972349,-0.162756844,-0.159243036,8.86E-05,0.1
RGI60-03.02448,0.04740625,0.019414063,207.6334816,0.001109313,0.001104643,0.000798745,0.001104643,4.18E-06,0.554564796,1,1,-0.020510513,-0.021615156,-0.477694476,-0.503421859,42.971,-0.021615156,-0.020510513,-0.503421859,-0.477694476,0.001109313,0.04740625
RGI60-03.02451,0.07215625,0.026058203,263.5767547,0.00495487,0.004915063,0.003019711,0.004915063,8.82E-06,1.645683766,1,1,-0.018863896,-0.02377896,-0.261189225,-0.329243116,72.281,-0.02377896,-0.018863896,-0.329243116,-0.261189225,0.00495487,0.07215625
RGI60-03.02452,0.07525,0.03604375,220.2026986,0.006867753,0.006858941,0.005275649,0.006858941,1.26E-05,1.945701199,1,1,-0.037745014,-0.044603955,-0.337843561,-0.399235751,111.813,-0.044603955,-0.037745014,-0.399235751,-0.337843561,0.006867753,0.07525
RGI60-03.02455,0.087625,0.029825,169.4789165,0.000776426,0.000700154,0.000469171,0.000700154,9.30E-07,0.053123204,1,1,-0.001134309,-0.001834463,-0.14281429,-0.230966721,7.949,-0.001834463,-0.001134309,-0.230966721,-0.14281429,0.000776426,0.087625
RGI60-03.02456,0.055140625,0.021556641,315.2182228,0.004904142,0.00490614,0.003276407,0.00490614,1.28E-05,0.07545323,1,1,-0.013054469,-0.017960609,-0.265075975,-0.36469703,49.287,-0.017960609,-0.013054469,-0.36469703,-0.265075975,0.004904142,0.055140625
RGI60-03.02457,0.1,0.019275,544.1850218,0.048827109,0.04980023,0.017421455,0.04980023,2.88E-05,11.52200755,1,1,-0.096166694,-0.145966925,-0.168258989,-0.255392445,572.004,-0.145966925,-0.096166694,-0.255392445,-0.168258989,0.048827109,0.1
RGI60-03.02460,0.275,0.15,143.8392073,0.000854438,0.00092969,0.001040246,0.00092969,3.63E-07,0.086281191,1,1,-0.007452601,-0.008382291,-0.223708604,-0.251615604,33.341,-0.008382291,-0.007452601,-0.251615604,-0.223708604,0.000854438,0.275
RGI60-03.02462,0.03503125,0.014757813,172.0522496,0.001036222,0.001013107,0.000686612,0.001013107,1.28E-06,0.014892607,1,1,-0.002473109,-0.003486216,-0.119187437,-0.16801244,20.767,-0.003486216,-0.002473109,-0.16801244,-0.119187437,0.001036222,0.03503125
RGI60-03.02463,0.03503125,0.014757813,170.1829235,0.001241422,0.001278456,0.000880982,0.001278456,1.52E-06,0.014685581,1,1,-0.003657082,-0.004935537,-0.133697219,-0.180435565,27.377,-0.004935537,-0.003657082,-0.180435565,-0.133697219,0.001241422,0.03503125
RGI60-03.02464,0.05978125,0.034542969,337.5320882,0.019105633,0.019224631,0.017380726,0.019224631,4.86E-05,0.118966629,1,1,-0.02191528,-0.041139911,-0.127673087,-0.239671112,171.787,-0.041139911,-0.02191528,-0.239671112,-0.127673087,0.019105633,0.05978125
RGI60-03.02465,0.062875,0.0310625,215.5030161,0.001108847,0.001102301,0.000933045,0.001102301,2.78E-06,0.152478112,1,1,-0.004082963,-0.005185264,-0.255802573,-0.324863043,15.974,-0.005185264,-0.004082963,-0.324863043,-0.255802573,0.001108847,0.062875
RGI60-03.02466,0.1125,0.05625,265.4436613,0.011517034,0.011707373,0.014012056,0.011707373,1.71E-05,4.54067243,1,1,-0.049428061,-0.061135434,-0.257680078,-0.318713359,191.973,-0.061135434,-0.049428061,-0.318713359,-0.257680078,0.011517034,0.1125
RGI60-03.02467,0.07215625,0.020048438,673.7319901,0.177714662,0.179806152,0.086905306,0.179806152,0.000386898,118.0468891,1,1,-0.43875269,-0.618558842,-0.167413977,-0.236022247,2622.813,-0.618558842,-0.43875269,-0.236022247,-0.167413977,0.177714662,0.07215625
RGI60-03.02469,0.014921875,0.009375,393.0539641,0.020383739,0.018203476,0.021920617,0.018203476,0.000400281,6.144624987,1,1,-0.276638669,-0.294842145,-0.470366327,-0.50131754,588.587,-0.294842145,-0.276638669,-0.50131754,-0.470366327,0.020383739,0.014921875
RGI60-03.02473,0.055140625,0.019994141,161.0152205,0.002691882,0.002689623,0.001879007,0.002689623,2.11E-05,6.110226168,1,1,-0.118722567,-0.12141219,-0.470653625,-0.481316138,252.45,-0.12141219,-0.118722567,-0.481316138,-0.470653625,0.002691882,0.055140625
RGI60-03.02488,0.04121875,0.018872656,360.1229795,0.008384048,0.008146982,0.006057436,0.008146982,5.05E-05,11.25162132,1,1,-0.168362012,-0.176508994,-0.357694238,-0.375002943,471.084,-0.176508994,-0.168362012,-0.375002943,-0.357694238,0.008384048,0.04121875
RGI60-03.02489,0.062875,0.010875,642.0478478,0.105982815,0.103502227,0.032549255,0.103502227,0.000245904,70.67910866,1,1,-0.373240444,-0.476742671,-0.17207459,-0.219792096,2170.549,-0.476742671,-0.373240444,-0.219792096,-0.17207459,0.105982815,0.062875
RGI60-03.02667,0.03503125,0.005677344,528.9505076,0.030467474,0.031917224,0.007645145,0.031917224,6.72E-05,0.546116371,1,1,-0.058579681,-0.090496905,-0.300052836,-0.463537057,195.386,-0.090496905,-0.058579681,-0.463537057,-0.300052836,0.030467474,0.03503125
RGI60-03.02668,0.011828125,0.009375,365.120642,0.008673289,0.010170271,0.012565569,0.010170271,0.000453998,1.173744512,1,1,-0.246103022,-0.256273293,-0.141999694,-0.147867868,1734.5,-0.256273293,-0.246103022,-0.147867868,-0.141999694,0.008673289,0.011828125
RGI60-03.02681,0.018015625,0.004540234,427.1330922,0.004672636,0.004628515,0.002194887,0.004628515,3.05E-05,0.413500412,1,1,-0.051023069,-0.055651583,-0.254565938,-0.277658672,200.592,-0.055651583,-0.051023069,-0.277658672,-0.254565938,0.004672636,0.018015625
RGI60-03.02687,0.014921875,0.003998828,374.0953359,0.003574827,0.003239232,0.001470868,0.003239232,3.10E-05,19.5366679,1,1,-0.097698267,-0.100937499,-0.111702867,-0.115406429,875.281,-0.100937499,-0.097698267,-0.115406429,-0.111702867,0.003574827,0.014921875
RGI60-03.02811,0.033484375,0.003998828,552.4828621,0.00689039,0.007047556,0.001766318,0.007047556,1.34E-05,8.771103125,1,1,-0.092163444,-0.099211,-0.209166861,-0.225161436,440.969,-0.099211,-0.092163444,-0.225161436,-0.209166861,0.00689039,0.033484375
RGI60-03.02836,0.02884375,0.004346875,481.1730843,0.014794914,0.014658736,0.004469234,0.014658736,4.99E-05,1.221593852,1,1,-0.070554983,-0.085213719,-0.106875394,-0.129080178,660.666,-0.085213719,-0.070554983,-0.129080178,-0.106875394,0.014794914,0.02884375
RGI60-03.02849,0.018015625,0.006102734,419.3257406,0.048496512,0.051864127,0.028523821,0.051864127,0.000791075,2.945555852,1,1,-0.165881033,-0.217745159,-0.153948245,-0.202081484,1078.334,-0.217745159,-0.165881033,-0.202081484,-0.153948245,0.048496512,0.018015625
RGI60-03.02860,0.04740625,0.028125,578.9443755,0.00551986,0.005568421,0.00641991,0.005568421,8.91E-06,0.016225842,1,1,-0.004106913,-0.009675334,-0.239064329,-0.563203327,17.193,-0.009675334,-0.004106913,-0.563203327,-0.239064329,0.00551986,0.04740625
RGI60-03.02904,0.008734375,0.005429688,329.5485713,0.005537399,0.005077192,0.004612917,0.005077192,0.000437254,1.307533819,1,1,-0.244182459,-0.249259651,-0.176498135,-0.180167993,1384.541,-0.249259651,-0.244182459,-0.180167993,-0.176498135,0.005537399,0.008734375
RGI60-03.03274,0.0814375,0.007146875,715.4388405,0.086572948,0.086191133,0.012522097,0.086191133,0.000183828,24.8694175,1,1,-0.311260257,-0.39745139,-0.256411398,-0.327414323,1214.844,-0.39745139,-0.311260257,-0.327414323,-0.256411398,0.086572948,0.0814375
RGI60-03.03299,0.11875,0.03605,180.2105399,0.002408561,0.002374377,0.001625665,0.002374377,4.78E-06,0.943073588,1,1,-0.046592922,-0.048967299,-0.388222203,-0.40800602,120.108,-0.048967299,-0.046592922,-0.40800602,-0.388222203,0.002408561,0.11875
RGI60-03.03303,0.0319375,0.015625,345.3913088,0.002817471,0.002869567,0.003178346,0.002869567,3.32E-05,2.887132855,1,1,-0.054241128,-0.057110695,-0.323603082,-0.340722945,167.744,-0.057110695,-0.054241128,-0.340722945,-0.323603082,0.002817471,0.0319375
RGI60-03.03314,0.06596875,0.020744531,179.1741439,0.002571444,0.002599953,0.001507709,0.002599953,1.30E-05,0.979200039,1,1,-0.022898501,-0.025498454,-0.235824609,-0.262600729,97.176,-0.025498454,-0.022898501,-0.262600729,-0.235824609,0.002571444,0.06596875
RGI60-03.03385,0.325,0.131,171.2815614,0.007208176,0.007431546,0.005352211,0.007431546,2.75E-06,0.493763748,1,1,-0.02140388,-0.028835426,-0.282472078,-0.380547944,75.834,-0.028835426,-0.02140388,-0.380547944,-0.282472078,0.007208176,0.325
RGI60-03.03389,0.05978125,0.006064063,631.1068796,0.145397501,0.147482242,0.020243295,0.147482242,0.000363416,0.899794394,1,1,-0.041122463,-0.188604705,-0.053133469,-0.243692168,774.565,-0.188604705,-0.041122463,-0.243692168,-0.053133469,0.145397501,0.05978125
RGI60-03.03449,0.0566875,0.02080625,0.295331428,0.008803675,0.068977619,0.015625364,0.06772101,6.02E-06,0.006233299,1,1,0.003477092,-0.064243918,0.254247732,-4.701282154,13.676,-0.064243918,0.0047337,-4.701282154,0.346405703,0.008803675,0.0566875
RGI60-03.03450,0.05359375,0.021866016,324.8724472,0.012378099,0.012022634,0.007770249,0.012022634,1.20E-05,0.025003142,1,1,-0.013217352,-0.025239987,-0.185989151,-0.355166718,71.122,-0.025239987,-0.013217352,-0.355166718,-0.185989151,0.012378099,0.05359375
RGI60-03.03490,0.0566875,0.02080625,65.72176172,0.00016303,0.003749864,0.002332184,0.003749864,9.26E-08,8.42E-05,1,1,-0.000783823,-0.004533687,-0.283227957,-1.638209778,2.77,-0.004533687,-0.000783823,-1.638209778,-0.283227957,0.00016303,0.0566875
RGI60-03.03545,0.0566875,0.02080625,107.9255717,0.000439532,0.001672628,0.00113133,0.001209863,3.64E-07,0.000532563,1,1,0.000379846,-0.000830017,0.254247732,-0.555835928,1.494,-0.000830017,0.000842611,-0.555835928,0.56426974,0.000439532,0.0566875
RGI60-03.03546,0.0566875,0.02080625,78.08909406,0.000705645,0.001422972,0.001485273,0.001107229,2.90E-07,0.000507272,1,1,0.000458154,-0.000649075,0.254247732,-0.360577118,1.802,-0.000649075,0.000773897,-0.360577118,0.429918913,0.000705645,0.0566875
RGI60-03.03547,0.5,0.0999,283.0867482,0.020283713,0.024466582,0.009071699,0.020914256,6.28E-07,0.242735385,1,1,0.004418826,-0.01649543,0.254247732,-0.949866995,17.38,-0.01649543,0.007971152,-0.949866995,0.459007991,0.020283713,0.5
RGI60-03.03553,0.07834375,0.036894531,277.4934718,0.004327668,0.004271721,0.003346746,0.004271721,3.31E-06,0.024092726,1,1,-0.002910633,-0.007182354,-0.170329541,-0.420309666,17.102,-0.007182354,-0.002910633,-0.420309666,-0.170329541,0.004327668,0.07834375
RGI60-03.03644,0.0566875,0.0205125,350.5634085,0.003505686,0.003531886,0.001966204,0.003531886,3.15E-06,0.004085882,1,1,-0.001108132,-0.004640018,-0.16832691,-0.704825881,6.588,-0.004640018,-0.001108132,-0.704825881,-0.16832691,0.003505686,0.0566875
RGI60-03.03656,0.021109375,0.003573438,456.5253004,0.005104678,0.005238562,0.001538955,0.005238562,3.43E-05,0.066704212,1,1,-0.005760653,-0.010999215,-0.213707888,-0.408047349,26.977,-0.010999215,-0.005760653,-0.408047349,-0.213707888,0.005104678,0.021109375
RGI60-03.03886,0.07525,0.05,77.92517226,0.000186874,0.000236597,0.000265614,0.000236597,6.26E-07,0.127317759,1,1,-0.007198585,-0.007435181,-0.49866205,-0.515051624,14.447,-0.007435181,-0.007198585,-0.515051624,-0.49866205,0.000186874,0.07525
RGI60-03.03887,0.013375,0.0068375,369.6314269,0.000787829,0.000798382,0.000686063,0.000798382,8.35E-06,0.061341638,1,1,-0.006189643,-0.006988025,-0.273870049,-0.309195661,22.618,-0.006988025,-0.006189643,-0.309195661,-0.273870049,0.000787829,0.013375
RGI60-03.03888,0.0566875,0.02080625,0.120825378,0.002628133,0.003865198,0.002213162,0.003865198,2.05E-06,0.000403007,1,1,0.001478724,-0.002386474,0.225854019,-0.364500079,6.552,-0.002386474,0.001478724,-0.364500079,0.225854019,0.002628133,0.0566875
RGI60-03.03896,0.5625,0.093428516,82.48527702,0.000962731,0.000954354,0.000747217,0.000954354,0,0.080515379,1,1,-0.014097368,-0.015051722,-0.501963423,-0.535945016,28.107,-0.015051722,-0.014097368,-0.535945016,-0.501963423,0.000962731,0.5625
RGI60-03.03936,0.02575,0.0074875,293.2334207,0.000139598,0.000141324,0.000113872,0.000141324,7.25E-07,0.001743115,1,1,-0.002294407,-0.002435731,-0.412759712,-0.438183679,5.563,-0.002435731,-0.002294407,-0.438183679,-0.412759712,0.000139598,0.02575
RGI60-03.03950,0.1,1.15,34.26732533,0,8.86E-05,9.98E-05,8.86E-05,0,0.00675062,1,1,-0.001502553,-0.001591135,-0.272303499,-0.288356946,5.522,-0.001591135,-0.001502553,-0.288356946,-0.272303499,0,0.1
RGI60-03.03956,0.9,0.5197,107.9866894,0.001197621,0.001263462,0.001052311,0.001263462,1.54E-07,0.010634058,1,1,-0.001564255,-0.002827717,-0.25873856,-0.467723785,6.05,-0.002827717,-0.001564255,-0.467723785,-0.25873856,0.001197621,0.9
RGI60-03.03959,0.9,0.42475,124.9637196,0.001058504,0.001091551,0.000880389,0.001091551,9.70E-08,0.012848006,1,1,-0.002284954,-0.003376505,-0.222921567,-0.329413961,10.258,-0.003376505,-0.002284954,-0.329413961,-0.222921567,0.001058504,0.9
RGI60-03.03981,0.1625,0.071625,347.9301373,0.023290645,0.023418729,0.015980642,0.023418729,2.10E-06,2.19975327,1,1,-0.019246684,-0.042665413,-0.16089341,-0.356663191,119.715,-0.042665413,-0.019246684,-0.356663191,-0.16089341,0.023290645,0.1625
