RGIId,fa_gta_obs,fa_gta_obs_unc,Romain_gta_mbtot,Romain_gta_mbclim,Romain_mwea_mbtot,Romain_mwea_mbclim,thick_measured_yn,start_date,end_date,source,area_km2
RGI60-05.13934,0.003040503236135842,0.0019839264989898442,-0.016697581435938073,-0.013657078199802232,-1.0353684136208123,-0.8468356596836818,,20009999,20199999,Kochtitzky et al.,16.127188367225294
RGI60-05.13959,0.00017702816483861788,0.0005144100465970221,-0.000525672448660901,-0.0003486442838222831,-0.09153290803102992,-0.06070781386382928,,20009999,20199999,Kochtitzky et al.,5.74298861435383
RGI60-05.13960,0.0001052934773462954,0.0002677535136969227,-0.0024135319187444234,-0.0023082384413981283,-0.4592321365768648,-0.43919753575231796,,20009999,20199999,Kochtitzky et al.,5.255581494655382
RGI60-05.13978,0.0002139115070989953,0.00021228471454637024,-0.0025724351338556844,-0.002358523626756689,-0.5311077926098933,-0.486943387119552,,20009999,20199999,Kochtitzky et al.,4.843527377398464
RGI60-05.13988,0.00016838700996034634,0.00016036734777462858,-0.001756129181253175,-0.0015877421712928285,-0.2251959658858417,-0.20360297844764574,,20009999,20199999,Kochtitzky et al.,7.798226643826326
RGI60-05.13993,0.00025951320580363835,0.0001984066234036809,-0.0037721389116942986,-0.0035126257058906607,-0.37722401511601417,-0.3512719980348334,,20009999,20199999,Kochtitzky et al.,9.999731619775556
RGI60-05.13994,0.000433754085230798,0.0007041111223453241,-0.002335176206049169,-0.0019014221208183714,-0.3382916839028515,-0.2754547127516569,,20009999,20199999,Kochtitzky et al.,6.9028483913892815
RGI60-05.13995,0.08039964567023505,0.010655381974418536,-0.16365209727163826,-0.08325245160140317,-0.2809181853437053,-0.1429075949479686,,20009999,20199999,Kochtitzky et al.,582.5614211177137
RGI60-05.14147,0.005992854515723182,0.0019438984209350367,-0.07309254361951055,-0.06709968910378737,-0.8869074768140786,-0.8141899708380634,,20009999,20199999,Kochtitzky et al.,82.41281704160541
RGI60-05.14289,0.004751179937599521,0.0013455856584412415,-0.010735220049034669,-0.005984040111435146,-1.0224819506483789,-0.569953198718879,,20009999,20199999,Kochtitzky et al.,10.499178046348128
RGI60-05.14387,0.0013609787581480186,0.0004545335887076125,-0.01081483554394901,-0.00945385678580099,-0.7670736449688897,-0.670542270775045,,20009999,20199999,Kochtitzky et al.,14.098822994221928
RGI60-05.14994,0.00018795023787345242,0.00013360206600974384,-1.841239886490661e-05,0.00016953783900854578,-0.007136326684779712,0.0657099280475917,,20009999,20199999,Kochtitzky et al.,2.5800947291519587
RGI60-05.15250,0.0003201606649385672,0.00028605871759707465,-0.003281726536612841,-0.0029615658716742733,-0.12813865639802255,-0.11563762775379298,,20009999,20199999,Kochtitzky et al.,25.610745647427322
RGI60-05.15463,0.0001293716969376939,0.00017195258023621832,0.00011085611458488545,0.0002402278115225793,0.0054202520916951475,0.011745813956807584,,20009999,20199999,Kochtitzky et al.,20.45220641208515
RGI60-05.15467,0.022367181785324642,0.008672753444341878,-0.018378719905882475,0.003988461879442167,-0.11625990607444843,0.02523016868748561,,20009999,20199999,Kochtitzky et al.,158.08304450300727
RGI60-05.15469,0.00123396207825843,0.001248801069643446,-0.0007012580593351098,0.0005327040189233203,-0.00821952882193525,0.006243886938358287,,20009999,20199999,Kochtitzky et al.,85.3160898303173
RGI60-05.15471,2.699105972260727e-05,9.051444285744204e-05,-0.0018304375909448914,-0.001803446531222284,-0.2077492839448976,-0.2046858780369195,,20009999,20199999,Kochtitzky et al.,8.810800962521672
RGI60-05.15473,9.544381331349056e-05,0.000118240073104309,-0.0004814899942979284,-0.0003860461809844378,-0.03729309811553851,-0.029900638175407918,,20009999,20199999,Kochtitzky et al.,12.910967943886408
RGI60-05.15477,0.0001909475119394052,0.0002010603018444861,-0.0006857945054139082,-0.0004948469934745031,-0.052145326467216,-0.0376263703228045,,20009999,20199999,Kochtitzky et al.,13.151600572393972
RGI60-05.15547,5.126219869709514e-05,7.297824356111409e-05,-0.00019599689496614838,-0.0001447346962690532,-0.010990578073062716,-0.008116036631604746,,20009999,20199999,Kochtitzky et al.,17.83317434835622
RGI60-05.15579,0.0002166936036129908,0.00017688823616507894,-0.001306189862841232,-0.0010894962592282412,-0.1146542703504549,-0.09563341609438564,,20009999,20199999,Kochtitzky et al.,11.392422269564856
RGI60-05.15584,5.371392591094086e-05,0.0002468424171928736,-0.002676755854871728,-0.002623041928960787,-0.0916072871361547,-0.08976902197454939,,20009999,20199999,Kochtitzky et al.,29.219900933135392
RGI60-05.15587,0.00012310081857507484,0.0001376418291966591,-0.0004206566818360915,-0.0002975558632610166,-0.03001307508416285,-0.021230059693347684,,20009999,20199999,Kochtitzky et al.,14.015780810746095
RGI60-05.15610,0.0021751902803259413,0.0010016951743301308,-0.008008559781539165,-0.0058333695012132225,-0.22966735062008295,-0.16728782141576926,,20009999,20199999,Kochtitzky et al.,34.87025804894214
RGI60-05.15612,9.391777475781491e-05,0.00010282289380417221,-0.0006719057008655383,-0.0005779879261077237,-0.04905097637910902,-0.04219471880414023,,20009999,20199999,Kochtitzky et al.,13.69811062826683
RGI60-05.15697,0.0014225739009579802,0.0009162816123405176,-0.0038426795402971827,-0.002420105639339203,-0.4718918979248426,-0.2971958060385305,,20009999,20199999,Kochtitzky et al.,8.143135233292774
RGI60-05.15769,0.0,0.00012399809926020973,-0.0015441339026586872,-0.0015441339026586872,-0.4523343888972898,-0.4523343888972898,,20009999,20199999,Kochtitzky et al.,3.413699998408277
RGI60-05.15827,0.003244167892892024,0.002307169125987372,-0.01631005226115595,-0.013065884368263926,-0.5174845620304351,-0.4145537574980255,,20009999,20199999,Kochtitzky et al.,31.51794943826111
RGI60-05.15834,0.00519477060401977,0.003416104678040835,-0.01598802859812809,-0.01079325799410832,-0.6393248496390841,-0.4315978046853792,,20009999,20199999,Kochtitzky et al.,25.0076758429674
RGI60-05.15929,0.0002781373866422805,0.0002709956039752387,-0.007285436238242037,-0.007007298851599758,-0.20042117549992614,-0.19276966086738928,,20009999,20199999,Kochtitzky et al.,36.35063121483749
RGI60-05.15931,6.897972312335302e-05,0.0001744489783455363,-0.0017141409062410478,-0.0016451611831176946,-0.1058510688336596,-0.10159145552306628,,20009999,20199999,Kochtitzky et al.,16.193893223078803
RGI60-05.15936,0.00017926948665735978,0.00022485665586286825,-0.002031695246084101,-0.0018524257594267413,-0.1317477710763883,-0.12012282125449075,,20009999,20199999,Kochtitzky et al.,15.421097673873431
RGI60-05.16051,6.063046048385614e-06,3.493333690191209e-05,-0.0006961779180302012,-0.0006901148719818153,-0.12231678365633378,-0.1212515210667114,,20009999,20199999,Kochtitzky et al.,5.691597646862682
RGI60-05.16052,0.0010987390023550867,0.0009530967436028221,-0.006240621148026705,-0.005141882145671618,-0.09876525028716414,-0.08137639908247554,,20009999,20199999,Kochtitzky et al.,63.18640543998861
RGI60-05.16056,2.5334202955264718e-05,3.22281028889589e-05,-0.00022916129176960197,-0.00020382708881433722,-0.055839420655558025,-0.049666269837336116,,20009999,20199999,Kochtitzky et al.,4.103933906892928
RGI60-05.16059,0.00011049909217763247,9.532068273638853e-05,-5.006790143171944e-05,6.043119074591304e-05,-0.010004361400551331,0.012075111095124741,,20009999,20199999,Kochtitzky et al.,5.004607433410017
RGI60-05.16060,0.0005302465380734528,0.0004489342906350125,-0.005526339718452527,-0.004996093180379075,-0.18771608996125744,-0.1697049267115046,,20009999,20199999,Kochtitzky et al.,29.439882961514396
RGI60-05.16062,0.006545653430908904,0.008473070318817548,-0.07458663658498144,-0.06804098315407253,-0.22751662751535265,-0.20754998118738888,,20009999,20199999,Kochtitzky et al.,327.82938723873434
RGI60-05.16095,0.00011060365916622206,0.0001976465046305904,-0.002205979811823017,-0.002095376152656795,-0.1176245824598372,-0.1117271081682634,,20009999,20199999,Kochtitzky et al.,18.75441141375568
RGI60-05.16122,2.366084364404613e-05,6.756705731528397e-05,-0.00019811902319997405,-0.0001744581795559279,-0.029894237984199695,-0.02632404629146099,,20009999,20199999,Kochtitzky et al.,6.627331437740206
RGI60-05.16126,1.6222413525589366e-05,2.1121084818849074e-05,-0.0003828988685349948,-0.0003666764550094055,-0.06318370933089258,-0.060506782483947086,,20009999,20199999,Kochtitzky et al.,6.060088472010348
RGI60-05.16130,6.0780397505746375e-05,6.748347111467534e-05,-0.001986474275648232,-0.0019256938781424856,-0.08656566016272069,-0.08391700002171756,,20009999,20199999,Kochtitzky et al.,22.94760153060905
RGI60-05.16141,0.00016583896954606674,0.00016949412912267304,-0.0014462192747048874,-0.0012803803051588208,-0.08518132549040068,-0.07541352368401227,,20009999,20199999,Kochtitzky et al.,16.978125972785733
RGI60-05.16175,3.2195217463000474e-05,4.684152129608523e-05,-0.001112430325153052,-0.0010802351076900515,-0.2370633418304045,-0.2302024125028213,,20009999,20199999,Kochtitzky et al.,4.6925446868495015
RGI60-05.16182,6.86010718976253e-05,7.244149158489824e-05,-0.0010867906795341117,-0.0010181896076364863,-0.15329937034527732,-0.14362271289416145,,20009999,20199999,Kochtitzky et al.,7.089335573175055
RGI60-05.16189,0.0006974733734986798,0.0008083391367850449,-0.0034923977469229115,-0.0027949243734242315,-0.1509075873751278,-0.12076954707149552,,20009999,20199999,Kochtitzky et al.,23.142625282594107
RGI60-05.16217,0.0011108068256777768,0.000934021277068214,-0.015656403252184908,-0.014545596426507134,-0.4228484326017077,-0.3928477410255261,,20009999,20199999,Kochtitzky et al.,37.02604064499891
RGI60-05.16232,0.0023230784669758552,0.0019404427238155762,-0.024396806813739208,-0.02207372834676335,-0.5526751519323285,-0.5000490949860743,,20009999,20199999,Kochtitzky et al.,44.14312228157932
RGI60-05.16819,0.00030619122318081696,0.0003048065139690774,-0.008894028118740526,-0.00858783689555971,-0.11314317466137393,-0.10924803889368616,,20009999,20199999,Kochtitzky et al.,78.60861377948298
RGI60-05.16846,0.008590245974939214,0.007294502028767892,-0.022533818607553952,-0.013943572632614738,-0.86026635146763,-0.5323192914609806,,20009999,20199999,Kochtitzky et al.,26.194002089133033
RGI60-05.16847,0.0014645801498498607,0.0010629310140582427,-0.010492371059772751,-0.009027790909922891,-0.5586780374618151,-0.4806948285986917,,20009999,20199999,Kochtitzky et al.,18.7807115301
RGI60-05.16849,0.007786811119010848,0.00722824214728102,-0.021378098646040768,-0.01359128752702992,-1.396632139375194,-0.8879194211808291,,20009999,20199999,Kochtitzky et al.,15.306892948636145
RGI60-05.16850,0.0008256811305115307,0.0004854623123877062,-0.003705575163695889,-0.0028798940331843576,-0.2847349287397695,-0.22128991751417407,,20009999,20199999,Kochtitzky et al.,13.014122222716697
RGI60-05.16851,0.0020715873730585144,0.0015804795411811633,-0.007620961763285065,-0.005549374390226553,-0.5742164049740116,-0.4181285658146589,,20009999,20199999,Kochtitzky et al.,13.271933189770124
RGI60-05.16856,0.008266268858568071,0.005347279420168838,-0.023217295223742704,-0.014951026365174638,-0.3821763563453575,-0.24610656516193075,,20009999,20199999,Kochtitzky et al.,60.75021345057295
RGI60-05.16867,0.002248713966559642,0.0015459075221979578,-0.004774243016547563,-0.0025255290499879212,-0.9134083018643584,-0.4831842855219248,,20009999,20199999,Kochtitzky et al.,5.226844344202752
RGI60-05.17070,0.0007861653106393802,0.0009060139557982773,-0.003800382248879733,-0.003014216938240353,-0.19799463724362448,-0.1570365163757961,,20009999,20199999,Kochtitzky et al.,19.194369614180587
RGI60-05.17118,0.012576063426675652,0.011867563271596614,-0.030465485927354024,-0.017889422500678372,-0.1464312652622793,-0.08598486752623204,,20009999,20199999,Kochtitzky et al.,208.0531495291391
RGI60-05.17994,5.650090827734314e-05,9.691270041986808e-05,-0.01326350581223539,-0.013207004903958049,-0.2985480587393396,-0.2972762806195872,,20009999,20199999,Kochtitzky et al.,44.42670258263401
RGI60-05.18729,0.0021380020584054254,0.0017112392388533321,-0.01672347004468362,-0.01458546798627819,-0.584232025902877,-0.5095412308328785,,20009999,20199999,Kochtitzky et al.,28.62470611541541
RGI60-05.20280,0.00036159545578769,0.0002650382397686727,-0.0014036631689510696,-0.0010420677131633797,-0.12120269804846047,-0.08997986210536067,,20009999,20199999,Kochtitzky et al.,11.581121472971196
RGI60-06.00483,0.06385036244265316,0.059872039374039884,-1.143771760915639,-1.0799213984729858,-1.0719252268528987,-1.0120856534478084,,20009999,20199999,Kochtitzky et al.,1067.0256956949104
RGI60-07.00006,0.007849217052310078,0.0045956128581511905,-0.008501637790143447,-0.0006524207378333682,-0.6247538933518645,-0.047943985162183116,,20009999,20199999,Kochtitzky et al.,13.607978886744261
RGI60-07.00025,0.4094675950717843,0.2088480061129944,-0.4973600822788553,-0.08789248720707099,-0.4541894703892938,-0.08026346230455114,1.0,20009999,20199999,Kochtitzky et al.,1095.0497858362044
RGI60-07.00026,0.4773962674624845,0.08918942473236798,-0.13255464829056246,0.34484161917192196,-0.8163770522629221,2.1238092227444763,1.0,20009999,20199999,Kochtitzky et al.,162.36939527284989
RGI60-07.00027,3.5371881273866705,0.12740720998826685,-1.4090504439656066,2.128137683421064,-1.0694938100426925,1.6152935397627102,1.0,20009999,20199999,Kochtitzky et al.,1317.4928463675349
RGI60-07.00028,0.09025471105965496,0.04029724799972503,-0.21202198091039892,-0.121767269850744,-0.8517025092791403,-0.4891449878669738,1.0,20009999,20199999,Kochtitzky et al.,248.93901168595718
RGI60-07.00029,0.4721567416320583,0.09287291971054083,-0.12530814649529307,0.34684859513676525,-0.18918103303306955,0.5236465255393984,1.0,20009999,20199999,Kochtitzky et al.,662.3716156227392
RGI60-07.00030,0.10041699201311664,0.0271344661702422,-0.0926783149743058,0.007738677038810857,-0.5269876318987249,0.04400368185203422,1.0,20009999,20199999,Kochtitzky et al.,175.86430755573494
RGI60-07.00031,0.14204813023346188,0.023988962721992125,-0.08746896905967773,0.05457916117378416,-0.4004658005378461,0.2498839040532317,1.0,20009999,20199999,Kochtitzky et al.,218.4180745077418
RGI60-07.00035,0.07670686068788385,0.02658639613912473,-0.03665636975227685,0.040050490935607,-0.16323718132687512,0.1783517924788493,,20009999,20199999,Kochtitzky et al.,224.55894823909088
RGI60-07.00036,0.012974750554828458,0.008385178955926555,0.0038935698258658297,0.016868320380694288,0.0578245885889359,0.25051655160264275,1.0,20009999,20199999,Kochtitzky et al.,67.33415525952954
RGI60-07.00042,0.09792158910830966,0.012423069906947628,-0.06937640202016157,0.028545187088148075,-0.6321149752695894,0.2600861345482686,,20009999,20199999,Kochtitzky et al.,109.75282145557995
RGI60-07.00060,0.05363530037460965,0.01889983710242617,-0.017742074516175082,0.035893225858434574,-0.22222007480246705,0.4495638504894929,1.0,20009999,20199999,Kochtitzky et al.,79.84010684879003
RGI60-07.00061,0.023761765749067257,0.01474802263412796,0.02028392742161396,0.044045693170681216,0.2398104783293827,0.520738342632555,,20009999,20199999,Kochtitzky et al.,84.58315734541728
RGI60-07.00062,0.4327912883142041,0.08123445619637057,0.06381873266253403,0.4966100209767381,0.09220700746767174,0.7175154065634574,1.0,20009999,20199999,Kochtitzky et al.,692.1245403708522
RGI60-07.00064,0.005928190231690023,0.005763027560460198,-0.012657811319396587,-0.006729621087706566,-0.1833479027817852,-0.09747829872106946,,20009999,20199999,Kochtitzky et al.,69.0371208361271
RGI60-07.00067,0.00455841834081037,0.005873382478111438,-0.006427072583336477,-0.0018686542425261066,-0.2881215557757792,-0.08377057526307467,,20009999,20199999,Kochtitzky et al.,22.306809242478643
RGI60-07.00072,0.08535572355516795,0.03631456631652369,0.003279531510529641,0.08863525506569757,0.3652845236026192,9.872473192319198,1.0,20009999,20199999,Kochtitzky et al.,8.978019320898834
RGI60-07.00224,0.0026697124581289487,0.002789366425723115,-0.006759117354073628,-0.004089404895944679,-0.4277876547058298,-0.25882032193513765,,20009999,20199999,Kochtitzky et al.,15.800169265570712
RGI60-07.00228,0.014851205246364452,0.007738097274958892,-0.05184696397891307,-0.036995758732548616,-0.380363186849698,-0.2714107753186466,1.0,20009999,20199999,Kochtitzky et al.,136.30910080528008
RGI60-07.00238,0.06012825951947701,0.03530138988866812,-0.10783962841870463,-0.04771136889922762,-0.5225402133418002,-0.23118689529078046,,20009999,20199999,Kochtitzky et al.,206.375749971544
RGI60-07.00239,0.040503185985107916,0.01307515434022467,-0.056140195588852713,-0.015637009603744798,-1.0583608811334473,-0.2947905522758392,,20009999,20199999,Kochtitzky et al.,53.04447338296328
RGI60-07.00240,0.030061921026182187,0.0068933844222753855,-0.07562045525954775,-0.04555853423336556,-1.1786232034878907,-0.7100769941154571,1.0,20009999,20199999,Kochtitzky et al.,64.1599919599111
RGI60-07.00242,0.0987056518764687,0.018021345560923337,-0.14564556653240707,-0.046939914655938365,-1.0330378694574545,-0.3329363919765853,1.0,20009999,20199999,Kochtitzky et al.,140.98763543770113
RGI60-07.00244,0.1273400199912935,0.014298967215795037,-0.1543748938513095,-0.027034873860016014,-1.5563672637951758,-0.2725585204099814,1.0,20009999,20199999,Kochtitzky et al.,99.18924500819227
RGI60-07.00250,0.0213188778199982,0.01054023824988935,-0.059653538970375786,-0.038334661150377584,-1.0976862108973215,-0.7053970253984021,,20009999,20199999,Kochtitzky et al.,54.34480125391301
RGI60-07.00251,0.007359768062834394,0.005521757797340095,-0.010044721831610271,-0.002684953768775877,-0.6068302108190533,-0.16220569258755493,,20009999,20199999,Kochtitzky et al.,16.55277152080591
RGI60-07.00254,0.006091070252211041,0.004655981562990528,-0.007943929080053614,-0.0018528588278425731,-0.7987146120476503,-0.18629388617972867,,20009999,20199999,Kochtitzky et al.,9.945891761874627
RGI60-07.00257,0.0008675085088362889,0.0008659366574642271,-0.0008879042452744012,-2.0395736438112302e-05,-0.472102613957561,-0.010844503264027696,,20009999,20199999,Kochtitzky et al.,1.8807441836240668
RGI60-07.00258,0.0025248158343586825,0.0018157914222743023,-0.0009878212390567727,0.0015369945953019098,-0.4048730722087697,0.6299598542367387,,20009999,20199999,Kochtitzky et al.,2.4398294351060468
RGI60-07.00259,0.032570913068482636,0.02235779112782842,-0.035424237480985304,-0.0028533244125026683,-1.880559401906793,-0.15147386174514832,,20009999,20199999,Kochtitzky et al.,18.837074460432838
RGI60-07.00265,0.08296929211784898,0.03339903180698532,-0.15029057990972433,-0.06732128779187535,-1.3084393777209982,-0.5861034268327961,,20009999,20199999,Kochtitzky et al.,114.86247087082941
RGI60-07.00275,0.06431753461817906,0.02177042071321465,-0.058532116349008914,0.005785418269170152,-0.7797049305504952,0.07706741924162905,1.0,20009999,20199999,Kochtitzky et al.,75.0695731880052
RGI60-07.00276,0.013652393430136849,0.0069190214198160405,-0.01744472862124266,-0.0037923351911058134,-0.7142805844667036,-0.1552785059377868,1.0,20009999,20199999,Kochtitzky et al.,24.422795468068408
RGI60-07.00277,0.006562200976252873,0.004107144520191651,-0.0051182579952662,0.0014439429809866722,-0.17425229823187138,0.04915937867638123,,20009999,20199999,Kochtitzky et al.,29.372685739016852
RGI60-07.00285,0.011829585510173744,0.01170884803511222,-0.031078312359979068,-0.019248726849805328,-0.6438870529234666,-0.398799196696738,,20009999,20199999,Kochtitzky et al.,48.266714199133126
RGI60-07.00294,0.02569303642870417,0.010488749022227049,-0.02625077723445344,-0.0005577408057492669,-0.37384574764105977,-0.007942965903561871,1.0,20009999,20199999,Kochtitzky et al.,37.53043370643223
RGI60-07.00296,0.1220616193906699,0.015671112229730003,-0.06289729966382131,0.05916431972684859,-0.4932907162430925,0.4640137145804986,1.0,20009999,20199999,Kochtitzky et al.,127.50554103845259
RGI60-07.00298,0.0,0.14024240191088025,-0.33550130837119585,-0.33550130837119585,-0.35701886789494314,-0.35701886789494314,1.0,20009999,20199999,Kochtitzky et al.,63.10163875240509
RGI60-07.00299,0.08666962328569087,0.039889150603967485,-0.09250417276515327,-0.005834549479462396,-0.6764339830082327,-0.04266496770336065,,20009999,20199999,Kochtitzky et al.,136.7526988424936
RGI60-07.00301,0.02948436690098745,0.016973535450802806,-0.15859605342361732,-0.1291116865226299,-0.5078593045833908,-0.4134439030196393,1.0,20009999,20199999,Kochtitzky et al.,312.2834454194306
RGI60-07.00315,0.04291505972657905,0.015505740733938338,-0.0314371864643245,0.011477873262254551,-1.0565114341912538,0.3857375835948737,1.0,20009999,20199999,Kochtitzky et al.,29.755651900151246
RGI60-07.00318,0.009285204426293178,0.00551006837279864,-0.027322209295280918,-0.018037004868987745,-0.8874624007889516,-0.5858663723375628,1.0,20009999,20199999,Kochtitzky et al.,30.786892234523464
RGI60-07.00319,0.08224521049916085,0.0239579606785089,-0.08813306121805656,-0.005887850718895707,-1.646398687113756,-0.10998993521316194,,20009999,20199999,Kochtitzky et al.,53.530813592034356
RGI60-07.00320,0.003987806594905219,0.003717419154819072,-0.011243274008823977,-0.007255467413918758,-0.7332611145195466,-0.4731853122244416,,20009999,20199999,Kochtitzky et al.,15.333247306030795
RGI60-07.00321,0.029440650177396787,0.018900505562627144,-0.04156846148772119,-0.012127811310324404,-0.982015522548896,-0.2865080528611964,,20009999,20199999,Kochtitzky et al.,42.32973973754212
RGI60-07.00324,0.15685140018113314,0.03561986970045962,-0.15318186155992886,0.003669538621204281,-0.8840285849355559,0.02117729215218123,,20009999,20199999,Kochtitzky et al.,173.27704575423374
RGI60-07.00422,0.03253293830765636,0.013090221353660888,-0.04109270210925412,-0.008559763801597758,-0.5509329562816871,-0.11476139884276948,,20009999,20199999,Kochtitzky et al.,74.58748227115277
RGI60-07.00424,0.025069327958664674,0.018431075418521074,0.0949613655294753,0.12003069348813998,0.39371740972609065,0.4976568467005482,,20009999,20199999,Kochtitzky et al.,241.1916851620556
RGI60-07.00425,0.22191739594569374,0.0235664412281939,0.11071449198665986,0.3326318879323536,0.2344940918374261,0.7045167355892676,1.0,20009999,20199999,Kochtitzky et al.,472.14192527894403
RGI60-07.00429,0.015195762939901563,0.007628046190821986,-0.0378162543432525,-0.022620491403350942,-0.4399295464962909,-0.2631519884087897,,20009999,20199999,Kochtitzky et al.,60.39475849203741
RGI60-07.00439,0.0025575891907527034,0.002499088986059481,-0.007364153511824185,-0.0048065643210714794,-0.39662933295670216,-0.25887895973638153,,20009999,20199999,Kochtitzky et al.,18.56684037190988
RGI60-07.00440,0.02409441387462665,0.008346765561741071,-0.03137768069654754,-0.007283266821920889,-0.8375997592119285,-0.19442044156528093,,20009999,20199999,Kochtitzky et al.,37.461425163337935
RGI60-07.00448,0.03268251346230707,0.02111508653105144,-0.07440386459049082,-0.04172135112818375,-1.7706574292615398,-0.9928814953435814,,20009999,20199999,Kochtitzky et al.,42.02047406850532
RGI60-07.00463,0.021496007718402304,0.006936907743607056,-0.034055162154966685,-0.012559154436564388,-0.8947966375230354,-0.3299907693533435,1.0,20009999,20199999,Kochtitzky et al.,38.05910832347086
RGI60-07.00464,0.053063493456758114,0.015697124815997266,-0.06686673233905457,-0.013803238882296459,-0.6069735143403161,-0.12529699180130208,1.0,20009999,20199999,Kochtitzky et al.,110.16416822030216
RGI60-07.00465,0.0973185580470271,0.018319225003710558,-0.08757231021154796,0.009746247835479144,-0.7359935756737256,0.08191146010089721,,20009999,20199999,Kochtitzky et al.,118.98515572148115
RGI60-07.00468,0.047327037937207515,0.017434798002018588,-0.1121379587888124,-0.06481092085160489,-0.6027826981794759,-0.3483824938886297,,20009999,20199999,Kochtitzky et al.,29.31484043900332
RGI60-07.00470,0.03456714351003363,0.01395639943646926,-0.046858217335212206,-0.012291073825178578,-1.006495033696925,-0.2640071574926994,,20009999,20199999,Kochtitzky et al.,46.55583561411006
RGI60-07.00471,0.0031992865479220835,0.001877768480710921,-0.012552215059104178,-0.009352928511182095,-0.5908161388626887,-0.4402299581401315,,20009999,20199999,Kochtitzky et al.,21.245552098943985
RGI60-07.00474,0.06342351245834824,0.02458806816741336,-0.12119336841181146,-0.05776985595346321,-0.7343611928151664,-0.3500516643995759,,20009999,20199999,Kochtitzky et al.,165.03237044323905
RGI60-07.00501,0.0187939714794107,0.008099854871181308,-0.08643665846792975,-0.06764268698851905,-1.1806342904991152,-0.923928309766562,1.0,20009999,20199999,Kochtitzky et al.,73.21205149088843
RGI60-07.00502,0.041251828829937096,0.02072631191348657,-0.0747472219054577,-0.0334953930755206,-0.5909354023239215,-0.26480734773148035,,20009999,20199999,Kochtitzky et al.,126.48966640263157
RGI60-07.00511,0.000279393121910867,0.007890804102929905,-0.025467949205101374,-0.02518855608319051,-0.4264122982444545,-0.4217343926043788,,20009999,20199999,Kochtitzky et al.,59.726113224110286
RGI60-07.00524,0.013862493119471504,0.004358059219750069,-0.018196021132523974,-0.004333528013052475,-0.3372881685862565,-0.08032787587980571,1.0,20009999,20199999,Kochtitzky et al.,53.94799707559447
RGI60-07.00529,0.02500244498325781,0.008397859597216378,-0.07385850958500842,-0.04885606460175063,-0.5568408228821206,-0.3683401055407006,1.0,20009999,20199999,Kochtitzky et al.,132.63846066947536
RGI60-07.00551,0.01609336684260321,0.00732407839008882,0.1570244005523038,0.173117767394907,0.4408602491860573,0.4860438365235515,1.0,20009999,20199999,Kochtitzky et al.,356.17727123779406
RGI60-07.00552,0.008399476314071804,0.006105496418803088,0.1288905854062678,0.1372900617203396,0.3905777789927851,0.4160307536465347,,20009999,20199999,Kochtitzky et al.,329.9997909216661
RGI60-07.00558,0.03687983377947092,0.008393019062342634,-0.06835696640432899,-0.031477132624858066,-0.767347647424403,-0.3533495551057853,1.0,20009999,20199999,Kochtitzky et al.,89.0821345888903
RGI60-07.00570,0.01799809389880429,0.015770353252126536,-0.030404403253838794,-0.012406309355034504,-0.14747727189328486,-0.0601770948329209,,20009999,20199999,Kochtitzky et al.,206.16331495363946
RGI60-07.00645,0.011756932551481069,0.007251192693874925,-0.0255393651996707,-0.013782432648189631,-0.5036472696221329,-0.27179550148337883,,20009999,20199999,Kochtitzky et al.,50.70883282824485
RGI60-07.00659,0.00387353553262249,0.0024595818251711642,-0.013613114980070451,-0.009739579447447959,-0.4842420152193837,-0.34645366515497417,,20009999,20199999,Kochtitzky et al.,28.112213629176914
RGI60-07.00661,0.1991171004689738,0.05257829032221645,-0.3167360066392513,-0.11761890617027748,-1.2798360204644703,-0.4752630255132389,,20009999,20199999,Kochtitzky et al.,247.4817098242815
RGI60-07.00663,0.0024753107075752693,0.003262229161904955,-0.015191237355297775,-0.012715926647722506,-0.7958469664081359,-0.6661690164513899,,20009999,20199999,Kochtitzky et al.,19.08813879615547
RGI60-07.00664,0.004116085070271506,0.003266904906745219,-0.028849479457061768,-0.024733394386790262,-0.7609055928725759,-0.6523437675068755,,20009999,20199999,Kochtitzky et al.,37.91466343169988
RGI60-07.00681,0.10590357833338863,0.03491000997323895,0.06156132387597155,0.16746490220936014,0.09610870217699734,0.2614439293730243,1.0,20009999,20199999,Kochtitzky et al.,640.5384994440768
RGI60-07.00682,0.029372538749257805,0.01852919915281444,-0.0251028979563637,0.004269640792894106,-0.1945353037587544,0.03308764868622923,,20009999,20199999,Kochtitzky et al.,129.0403205553585
RGI60-07.00703,0.049344936670952064,0.02488324883601911,-0.09623722025116983,-0.04689228358021778,-0.8868970387393423,-0.4321470148293803,,20009999,20199999,Kochtitzky et al.,108.51002545680369
RGI60-07.00709,8.613880437375988e-05,0.00023885634423669903,-0.004032793573492519,-0.003946654769118759,-0.7903242804384328,-0.7734432803713847,,20009999,20199999,Kochtitzky et al.,5.102707424419917
RGI60-07.00710,0.02341230057823839,0.015317186833146543,-0.057445886862065615,-0.034033586283827216,-0.8692009079554893,-0.5149546071055366,,20009999,20199999,Kochtitzky et al.,66.09045887582913
RGI60-07.00711,6.514192469662723e-05,6.946961152676302e-05,-0.0022721615350283623,-0.0022070196103317345,-0.8074141480690721,-0.7842659207878411,,20009999,20199999,Kochtitzky et al.,2.814121526681478
