RGIId,lon,lat,thickness_for_area_lost_total,thickness_for_area_lost_total_err,thickness_for_area_gained_total,thickness_for_area_gained_total_err,gate_length_km,net_area_change_per_year_total,net_area_change_per_year_total_error,Discharge_2000_to_2020_per_yr_mean_without_melt,Discharge_2000_to_2020_per_yr_mean_err_without_melt,terminus_gt_change_per_year_total_without_melt,terminus_gt_change_per_year_total_area_error_without_melt,terminus_gt_change_per_year_total_above_water_min,terminus_gt_change_per_year_total_above_water_max,Frontal_ablation_2000_to_2020_AVG_gt_per_yr_mean_without_melt,Frontal_ablation_2000_to_2020_AVG_gt_per_yr_mean_without_melt_err,Above_water_frontal_ablation_2000_to_2020_AVG_gt_per_yr_mean_without_melt_min,Above_water_frontal_ablation_2000_to_2020_AVG_gt_per_yr_mean_without_melt_max,Above_water_frontal_ablation_2000_to_2020_AVG_gt_per_yr_mean_err_without_melt,Frontal_ablation_2000_to_2020_gt_per_yr_mean,Frontal_ablation_2000_to_2020_gt_per_yr_mean_err,fa_mwea,fa_mwea_err,Romain_mwea_raw,Romain_mwea_raw_err,Romain_area_km2,Romain_gta_raw,Romain_gta_raw_err,Romain_gta_mbtot,Romain_gta_mbtot_err,Romain_gta_mbclim,Romain_gta_mbclim_err,Romain_mwea_mbtot,Romain_mwea_mbtot_err,Romain_mwea_mbclim,Romain_mwea_mbclim_err,thick_measured_yn,area_km2
RGI60-05.11831,-35.74573922686215,66.26263972057853,92.39944505215202,23.10411397937005,49.08928575228631,24.544642876143154,0.4013913901539519,-0.0044360916539194425,0.002341210896863297,0.00037387011705364764,0.00028127734574738984,-0.00036890316632037567,0.00021544014166178783,-3.6890316632037566e-05,-0.00018445158316018784,0.0007427732833740232,0.00035430410648191465,0.0004107604336856852,0.0005583217002138356,0.00035430410648191465,0.00032068571108819887,0.00023411684188185961,0.10133866875969554,0.07398237049609804,-0.6887524096395158,0.1615240512802722,,-0.002179553559882605,0.0005111420534395464,-0.002437785776306868,0.0005116779316629978,-0.002117100065218669,0.0005626944120956411,-0.7703553876908299,0.16169339211431685,-0.6690167189311343,0.1778149155657538,,3.164495004849937
RGI60-05.12079,-34.51520171612934,66.68028838741347,90.2439747803249,38.2146273914892,55.58146999066996,27.79073499533498,0.8774385542182876,-0.02244875411288064,0.005572853340755687,0.0009105534779633254,0.0006147618230924622,-0.001823278320011264,0.0008949762216311365,-0.0001823278320011264,-0.000911639160005632,0.0027338317979745896,0.0010857783090562794,0.0010928813099644519,0.0018221926379689574,0.0010857783090562794,0.0018607240912166601,0.0011955922063598288,0.08265627301730905,0.05311007488575484,-0.6389825847545149,0.11183013282855432,,-0.014384513672321457,0.002517474048636031,-0.01566080849632934,0.0025203114872560835,-0.01380008440511268,0.0027895180079546603,-0.6956775960792704,0.11195617628784849,-0.6130213230619613,0.12391475079007461,,22.51158954175209
RGI60-05.12157,-33.956166431570445,66.82559364053806,43.762216505879096,21.565857194886505,43.762216505879096,21.881108252939548,1.506876218605479,-0.0062152549338091705,0.006586292013463853,0.0023589950836922537,0.0009773049301869006,-0.0002447939988473312,0.00028608529163840055,-2.4479399884733122e-05,-0.0001223969994236656,0.002603789082539585,0.0010183171022129852,0.002383474483576986,0.0024813920831159193,0.0010183171022129852,0.0018031797198549797,0.001039449545131832,0.48007841784456784,0.27674295998419884,-0.3897394633698623,0.12422848588364885,,-0.0014638656316419338,0.0004666035340214178,-0.0016352214308350656,0.0004780412236722102,0.00016795828901991407,0.0011441061001519032,-0.4353612170194355,0.12727365541993402,0.04471720082513233,0.30460671244207344,,3.7560107949672186
RGI60-05.12160,-33.988283310840536,66.83101504901114,93.69824167781242,12.875618011717588,44.199352419459345,22.099676209729672,0.4691422063262472,-0.0027493054501135533,0.0034326223779134407,0.0011493129165055902,0.0004826452703519493,-0.00023184457785977992,0.00029121555871845464,-2.3184457785977993e-05,-0.00011592228892988996,0.0013811574943653699,0.0005636958032776259,0.0011724973742915682,0.0012652352054354802,0.0005636958032776259,0.0009944047415284616,0.0005771289436331372,1.3909842884529653,0.8072943133509526,-0.1802142490411656,0.16989794960298404,,-0.00012883388060179785,0.00012145883175220619,-0.0002911250851036438,0.0001344731422493047,0.0007032796564248178,0.0005925882580388364,-0.4072289707018764,0.1881025102516869,0.9837553177510887,0.828918972356027,,0.7148928638399114
RGI60-05.12169,-34.08617031983695,66.90090810510732,93.66621949582952,12.77910418623316,45.59303322434386,22.79651661217193,0.3294592425043916,-0.008633821468729139,0.0032055116582827142,0.0005062925270187199,0.0003462470129151061,-0.0007278276751000099,0.00028789059854603566,-7.278276751000097e-05,-0.0003639138375500049,0.0012341202021187295,0.0004502976689744555,0.0005790752945287207,0.0008702063645687247,0.0004502976689744555,0.0007190879033900974,0.0002998418290164846,0.31058054812063024,0.12950438905507877,-0.591043042418459,0.1453045175329894,,-0.001368443403032821,0.0003364239051613886,-0.001877922775602828,0.0003377574502336232,-0.0011588348722127305,0.0004516472269551417,-0.8110917764368744,0.14588048767172432,-0.5005112283162441,0.19507050896501327,,2.315302448081204
RGI60-05.12199,-33.80559280331182,67.00344700086289,93.68626236516843,12.823513681484215,45.514009371691294,22.757004685845647,0.6163311288123187,-0.0055210592341714436,0.0020269846970896455,0.0009434350340607343,0.0003625753219691888,-0.0004655226635515997,0.00018240226426948376,-4.655226635515998e-05,-0.0002327613317757999,0.001408957697612334,0.00040587122355704834,0.0009899873004158943,0.0011761963658365345,0.00040587122355704834,0.0008533327878392841,0.0004187126969080772,0.23661558954880021,0.11610236128549216,-0.4118574862600265,0.131333626948833,,-0.0014853268865881882,0.0004736428831041934,-0.0018111927510743079,0.00047549004610062344,-0.0009578599632350238,0.0006335701275256026,-0.5022148998482813,0.1318458158247576,-0.2655993102994811,0.17567890438684677,,3.6064098289825086
RGI60-05.12210,-33.98198799372828,66.95780923348728,93.68118638523457,12.946145795398374,44.78145332264551,22.390726661322756,0.2451176846203913,-0.00051759970563467,0.0009323157099408188,0.0003265321642770553,0.00015165911537855315,-4.364041904685366e-05,7.883740638647985e-05,-4.364041904685366e-06,-2.182020952342683e-05,0.00037017258332390897,0.00017092636988818395,0.0003308962061817407,0.0003483523738004822,0.00017092636988818395,0.0002497054352515393,0.0001334641952828404,0.10877850470193035,0.05814064711682846,-0.14300867851799834,0.1252885466773247,,-0.00032828217681365627,0.00028760490104015,-0.00035883047014645386,0.00028791440744870586,-0.00010912503489491455,0.00031734428849285374,-0.15631634908027614,0.12542337611860002,-0.04753784437834579,0.13824383575462373,,2.2955402442400747
RGI60-05.12212,-34.13679840308201,66.72881623056853,93.67021098862196,12.779239487830855,45.37380544103821,22.686902720519104,0.5042893925926311,-0.008623289990395544,0.002798730115653318,0.0011428828382411265,0.00045818760983320535,-0.0007269708535347805,0.0002559395995429021,-7.269708535347805e-05,-0.00036348542676739023,0.0018698536917759066,0.0005248246987507798,0.0012155799235946045,0.0015063682650085163,0.0005248246987507798,0.0010649015705242544,0.0005428964487885779,0.10376899769583373,0.052902373235945134,-0.2900518412721728,0.10672603952973553,,-0.0029765794038944427,0.0010952474210475303,-0.003485459001368789,0.0010965921205499968,-0.002420557430844535,0.0012236220139240663,-0.3396394531598853,0.10685707334866804,-0.23587045546405158,0.11923546124638368,,10.26223240245299
RGI60-05.12232,-33.604608049901024,67.33876792291703,93.66372501426201,12.491611306784195,53.598335744178065,26.799167872089036,2.215205807026676,-0.04561550284245385,0.007634285687245563,0.0650925226891561,0.009537388790986315,-0.0038452661231605963,0.000822892047713072,-0.0003845266123160596,-0.0019226330615802981,0.06893778881231669,0.009572822795425644,0.06547704930147215,0.0670151557507364,0.009572822795425644,0.06679801641563311,0.009590052775699229,0.8154221775088915,0.11706847203558142,-0.033071449234009086,0.07145468627686595,,-0.002709157623810186,0.005853447991171372,-0.005400843910022603,0.005931487545949594,0.06139717250561051,0.011276154342170544,-0.06592962093505492,0.07240733707555329,0.7494925565738366,0.13765118817910182,,81.9183218927164
RGI60-05.12234,-33.649663429315964,67.36919721244745,93.68118638523457,12.646700855569149,48.94780211372546,24.47390105686273,0.9456750805963209,-0.02201684627599149,0.0041206808776566356,0.0034364226447320565,0.0012819510750694955,-0.001856307851636595,0.00042837396964377186,-0.0001856307851636595,-0.0009281539258182977,0.005292730496368653,0.0013516296892049238,0.0036220534298957155,0.004364576570550354,0.0013516296892049238,0.004754714835437878,0.0013554319809117564,1.5488175151922372,0.4415231754891363,-0.8999776170764218,0.16486578249232733,,-0.0027628412550229787,0.0005061214598771165,-0.004062256751168595,0.0005239569550038699,0.0006924580842692825,0.001453178153419358,-1.3232537860156255,0.1706755793362,0.22556372917661158,0.4733633571325079,,3.06989996484365
RGI60-05.12236,-33.49847594706268,67.1785157434862,93.67094181099607,12.65289913776531,45.13109233997236,22.565546169986177,1.1501136662447562,-0.021252649251592277,0.0048551116672216395,0.002388924922158711,0.0008765125454436759,-0.0017916801042378683,0.0004755022750997785,-0.00017916801042378684,-0.0008958400521189341,0.004180605026396579,0.0009971843640697632,0.002568092932582497,0.003284764974277645,0.0009971843640697632,0.002631232633302316,0.0010162548791628023,0.8099363551627102,0.3128198405294217,-1.1200450116420648,0.1820829935695265,,-0.0036386797142943686,0.0005915313118069205,-0.004892855787260876,0.0006001974946984019,-0.0022616231539585602,0.0011802588750204083,-1.5061008793043231,0.18475058612499382,-0.6961645241416128,0.36330294755531717,,3.2486906119601464
RGI60-05.12242,-33.51637377547182,67.23376053011343,93.67915599326102,12.905430843320232,43.70709850664543,21.853549253322715,0.418344546639651,-0.001591984476911026,0.0017622441892411538,0.0004245414044860882,0.0005020408243864851,-0.00013422218593625826,0.00014972317707272678,-1.3422218593625825e-05,-6.711109296812911e-05,0.0005587635904223463,0.0005238912283131038,0.0004379636230797139,0.0004916524974542172,0.0005238912283131038,0.00035232457875492235,0.0005267614106389545,0.13439631037961183,0.20093627952502313,0.1257957183069918,0.12355494727419895,,0.0003297778289931932,0.00032390357018366917,0.00023582229883781247,0.00032815895327586373,0.0005881468775927348,0.0006206173397138141,0.08995582136518038,0.1251781885163053,0.2243521317447922,0.23673818304105887,,2.6215346073099535
RGI60-05.12245,-33.61926979692351,67.26188907307645,93.66440181158652,12.513603722643072,45.09906404311911,22.549532021559553,1.7094733599888283,-0.04173891576618829,0.007476389069931256,0.00564809660473531,0.0013210952695992002,-0.0035185055197538024,0.0007862425544242522,-0.00035185055197538024,-0.0017592527598769012,0.009166602124489113,0.0015373581449177535,0.005999947156710689,0.007407349364612209,0.0015373581449177535,0.004374787001186728,0.0016340090603209946,0.30036525176871604,0.11218821457194186,-0.3325395433718623,0.1018803833653731,,-0.0048434020352127625,0.0014838766275333058,-0.007306355899040424,0.0014928461748725916,-0.0029315688978536966,0.002213272534290079,-0.501641663589978,0.10249621685488586,-0.20127641182126188,0.1519594352398161,,14.564890497238185
RGI60-05.12246,-33.465383683383784,67.204192543534,93.67417476495257,12.70807194646548,44.8173221969192,22.4086610984596,1.936665115027761,-0.015047847967794438,0.010560703426921291,0.0029677156671375593,0.0015797042443132668,-0.0012686352663344516,0.0009068205345790432,-0.00012686352663344514,-0.0006343176331672258,0.0042363509334720105,0.0018214798877384207,0.0030945791937710045,0.003602033300304785,0.0018214798877384207,0.003765299907166972,0.0018293007234516773,0.3735340690906156,0.18147455970789705,-0.3224993363238837,0.1061244718202244,,-0.0032508593502006662,0.0010697564076702687,-0.0041389040366347826,0.001085284378916331,-0.00037360412946781064,0.0021270127691061557,-0.4105972178835014,0.10766491386395735,-0.03706314879288577,0.21100888488049135,,10.0802047757886
RGI60-05.12252,-33.55871462234108,67.23578502954221,93.66561327879742,12.727694397022994,47.18765732602675,23.593828663013376,0.5490020630459553,-0.01309921528587932,0.003170901687919737,0.002576333053804264,0.0006499690316380598,-0.0011042514299005957,0.00030653970814788635,-0.00011042514299005957,-0.0005521257149502978,0.0036805844837048602,0.0007186280921032162,0.0026867581967943235,0.003128458768754562,0.0007186280921032162,0.003092722188053166,0.0007249018874038026,0.4973395194230401,0.11657120633172897,-0.8037127431872596,0.13710461823673525,,-0.004997914174525905,0.0008525895858773095,-0.005770890175456322,0.0008556657229374437,-0.002678167987403156,0.001121448427602292,-0.9280147300625412,0.13759929070782764,-0.43067521063950115,0.18033970985041478,,6.21853294835892
RGI60-05.12262,-33.51527344116588,67.2752662528471,93.6726714288955,12.462877898039382,48.396030763350154,24.198015381675077,3.3730445460113434,-0.05094945144551274,0.0123943884867094,0.008842134818313422,0.002840933135282475,-0.004295314102264181,0.0011909800596667064,-0.0004295314102264181,-0.0021476570511320906,0.013137448920577605,0.003080476356291284,0.009271666228539841,0.010989791869445513,0.003080476356291284,0.011076696329372152,0.0031032840693752924,0.9021836999045901,0.25275878477772334,-0.3989894520729473,0.10630758713087857,,-0.0048986531231965304,0.001305207420929399,-0.007905372994781458,0.0013415923866068851,0.003171323334590694,0.00338086411247776,-0.6438831981558915,0.10927109917271104,0.25830050174869856,0.2753673480947295,,12.277650694136419
RGI60-05.12265,-33.54829438040905,67.31587645801065,93.66378075051226,12.409631450131322,44.26339332843317,22.131696664216584,2.8558193376186134,-0.061650943548200624,0.009899564553257346,0.01797209006339679,0.0030502603202251987,-0.005197014413604785,0.0010819040220403924,-0.0005197014413604786,-0.0025985072068023924,0.023169104477001573,0.0032364493405656,0.018491791504757268,0.020570597270199185,0.0032364493405656,0.016556043446800228,0.0034111662591942804,0.6121433687491221,0.12612450625515226,-0.529272178417897,0.0966014244035376,,-0.014314707351931712,0.002612684317263626,-0.01795261744145506,0.0026348586098980634,-0.0013965739946548324,0.004310282489816584,-0.6637803140460163,0.09742129699184593,-0.051636945296894235,0.15936844162405364,,27.046022699929754
RGI60-05.12269,-33.377316549855536,67.34733976037525,45.11544814362515,22.438019946624365,45.11544814362515,22.557724071812576,0.8388725654495963,-0.000848475250085727,0.003613374981887686,0.0012100032538611776,0.000600744434403234,-3.4451407031752805e-05,0.00014771425055790829,-3.4451407031752806e-06,-1.7225703515876402e-05,0.00124445466089293,0.0006186383234850119,0.0012134483945643528,0.0012272289573770536,0.0006186383234850119,0.0009619334028856816,0.0006256092001809423,0.4060631893138828,0.26408986976385423,-0.21201090268082384,0.12694500541102513,,-0.0005022380122887379,0.00030072324763222216,-0.0005263539972109649,0.0003071617495391983,0.00043557940567471676,0.0006969470652287873,-0.22219103960255707,0.12966290522706983,0.18387214971132573,0.2942038890018512,,2.3689253992981785
RGI60-05.12296,-33.36550292821137,67.48399348709196,93.66457903480348,12.560913456389105,44.404249517499224,22.202124758749612,1.942695143208236,-0.033998342377171704,0.005934077556801076,0.002198649569591905,0.0011714636412398466,-0.0028659963839750163,0.0006308350694072994,-0.00028659963839750165,-0.001432998191987508,0.005064645953566921,0.0013305186761338721,0.0024852492079894067,0.0036316477615794132,0.0013305186761338721,0.0031489179227325017,0.0013791690612346321,0.5121285052627911,0.22430301683502457,-0.6665845662928109,0.13295909397825176,,-0.0040986199093511165,0.0008175238630850161,-0.006104817378133628,0.0008290755934823533,-0.002955899455401126,0.0016091841532823187,-0.992865192260356,0.1348378252017234,-0.48073668699756494,0.2617118309637985,,6.148687078288449
RGI60-05.12302,-33.30049764498667,67.69526261708504,93.68134430461029,12.797373776758928,45.72852303824636,22.86426151912318,0.3298855538120034,-0.007269723897038205,0.0029636088511891595,0.0003050428606965537,0.0002839760488643097,-0.0006129337566581005,0.0002635268925472738,-6.129337566581005e-05,-0.00030646687832905025,0.0009179766173546543,0.0003874129830351678,0.00036633623636236375,0.0006115097390256039,0.0003874129830351678,0.0006816090700322352,0.0003940502449333333,0.6591716867032515,0.3810787972440721,-0.2974802562731033,0.15748724772795586,,-0.0003076061137354988,0.00016284791751699297,-0.0007366597433961691,0.00016754760575711473,-5.5050673363933903e-05,0.00042819130739304073,-0.7124101877897143,0.16203223041733525,-0.05323850108646283,0.41409599539600117,,1.0340387546698204
RGI60-05.12304,-33.31082501491196,67.7041387625098,93.69141956078128,12.898433678762373,43.81526630295159,21.907633151475803,0.11187825118011092,-0.0018355282421360364,0.0015932795250024553,0.00020467412903859718,0.00020537915333926408,-0.0001547759219846676,0.00013602819204339373,-1.5477592198466762e-05,-7.73879609923338e-05,0.00035945005102326475,0.0002463417659613314,0.00022015172123706391,0.00028206209003093103,0.0002463417659613314,0.00017133459544090707,0.00014982645554033477,0.07076456897962054,0.061881282765877926,0.1308893184743608,0.13059916383957046,,0.0003169081469965438,0.0003162056269687397,0.0002085650016072765,0.0003165603863317259,0.0003798995970481836,0.00035022627681867544,0.08614146141934972,0.13074568645719245,0.15690603039897025,0.14465036358030012,,2.4211918183271863
RGI60-05.12306,-33.32789273379863,67.71297413946925,93.69824167781242,12.825422766594711,44.94132482094052,22.47066241047025,0.32724550701076993,-0.00515392693199026,0.0021852421315270857,0.0005251779191645636,0.0004611356007139496,-0.0004346225021370687,0.00019364292836492988,-4.3462250213706876e-05,-0.00021731125106853435,0.0009598004213016324,0.0005001436053290701,0.0005686401693782706,0.0007424891702330982,0.0005001436053290701,0.0004970511799847209,0.0005146216357101159,0.20018929702858831,0.2072658664479525,-0.033852237053287285,0.13827491664751948,,-8.405191797069966e-05,0.00034332360172144186,-0.0003882876694666477,0.00034715911305681254,0.00010876351051807318,0.0006207695850469383,-0.1563843699109345,0.1398196837638487,0.04380492711765385,0.2500173661213219,,2.482905866409725
RGI60-05.12313,-33.35717460229078,67.72725689997047,45.63141204158791,22.604960305854412,45.63141204158791,22.815706020793954,0.4018101383843708,-0.0025601734792343174,0.0015597672289944186,0.0007067158199846654,0.000594855538827915,-0.00010514189783599816,8.256013840329464e-05,-1.0514189783599817e-05,-5.257094891799908e-05,0.0008118577178206635,0.0006005574814515427,0.0007172300097682652,0.0007592867689026645,0.0006005574814515427,0.0003365624032456188,0.000621848537845815,0.1536722007349209,0.28393199125340246,0.13783548784973934,0.13947696826506156,,0.00030187791169374923,0.00030547297046703024,0.00022827858320855052,0.00031173817816584627,0.0005648409864541693,0.0006956121733747469,0.10423051393743094,0.14233762128469135,0.2579027146723518,0.31761198669147617,,2.1901319928786407
RGI60-05.12344,-32.563265109142286,67.80678313404994,35.71956260655305,17.43571368902103,35.71956260655305,17.859781303276524,2.4808033554427693,-0.035485312438560575,0.013594704063070362,0.002974655922781344,0.0017874665325730789,-0.001041963160548278,0.0006700046506407592,-0.00010419631605482782,-0.0005209815802741392,0.004016619083329622,0.001915303217273232,0.0030788522388361713,0.0034956375030554825,0.001915303217273232,0.002761439647390044,0.001943041384580137,0.5848568059486055,0.4115248287557385,-0.6991619307471686,0.13352614167143292,,-0.00330113876742791,0.0006304524078786503,-0.004030512979811705,0.0006597153452981816,-0.0012690733324216608,0.002051982982145075,-0.8536391334625147,0.1397238610849413,-0.2687823275139094,0.4345980235101442,1,4.721565380283369
RGI60-05.12370,-31.61356708615445,68.09717825631553,93.68118638523457,12.896688627085519,45.44805459915978,22.72402729957989,0.4639104113580368,-0.0019073224046416602,0.0012553251515287785,0.000657149022143157,0.0002678712422249219,-0.00016081220311737218,0.0001081308364304712,-1.6081220311737218e-05,-8.040610155868609e-05,0.0008179612252605293,0.00028887242893408174,0.0006732302424548942,0.0007375551237018431,0.00028887242893408174,0.0005748127324792675,0.0002924540297646053,0.2645309339143506,0.13458842027901097,-0.42319983341984974,0.15498386709599574,,-0.0009195924613928032,0.00033677233440115287,-0.0010321610035749636,0.000338039788801936,-0.00045734827109569613,0.0004469902217485458,-0.47500429061130195,0.1555671542735203,-0.2104733566969513,0.20570654428569102,,2.1729509058678915
RGI60-05.12385,-32.26685548973302,68.18319804529875,49.6458760465427,24.443180175477423,49.6458760465427,24.82293802327135,1.220123853289599,-0.006682068597740846,0.003385738201969873,0.0014810235862491208,0.0006948412823238532,-0.00029856343440414363,0.0002109354501772413,-2.985634344041437e-05,-0.00014928171720207182,0.0017795870206532645,0.0007261529947352228,0.0015108799296895351,0.0016303053034511926,0.0007261529947352228,0.0011619141831616519,0.0007572159223091737,0.31707433300002796,0.20663637382398584,-0.16793324851650834,0.12043428008198408,,-0.000615388894552131,0.00044132963031765735,-0.0008243832986350315,0.00044777851905412506,0.0003375308845266204,0.0008797053797293944,-0.22496565438232485,0.12219411495132262,0.09210867861770311,0.24006247669276232,,3.664485145070224
RGI60-05.12394,-32.31783353139092,68.19427902211422,49.23989731114782,24.23174098235528,49.23989731114782,24.61994865557391,0.808461793946122,-0.0070966471703465435,0.0024716491283193914,0.0010012537417948008,0.00047768008232198654,-0.0003144943601291804,0.0001896064409260335,-3.144943601291805e-05,-0.00015724718006459023,0.0013157481019239812,0.0005139346879592554,0.001032703177807719,0.0011585009218593911,0.0005139346879592554,0.0006954571902022785,0.0005428680291455079,0.3148483842503798,0.24576799872891913,-0.2322878795725015,0.12848846941625613,,-0.0005130922822747256,0.0002838135254413747,-0.0007332383343651519,0.00028895877594242595,-3.778114416287334e-05,0.0006149820088933278,-0.331952718438587,0.13081783465920985,-0.017104334188207185,0.27841554386230366,,2.2088637737750743
RGI60-05.12399,-32.348271242289506,68.19925503454843,48.94320847233928,24.248107798391004,48.94320847233928,24.47160423616964,0.7590062657792019,-0.002390398608220109,0.002957303634112496,0.000687921967463998,0.0003817458248642728,-0.00010529439967269583,0.00014032300245667452,-1.0529439967269584e-05,-5.2647199836347915e-05,0.0007932163671366938,0.00040671909202760564,0.0006984514074312674,0.0007405691673003459,0.00040671909202760564,0.00019550476264002564,0.0004661524448818517,0.11964155468026265,0.28526774729452115,-0.07666310258615876,0.13210002188082365,,-0.00012527421358247767,0.00021586298750105748,-0.00019898029335336473,0.0002208388788043785,-3.475530713339096e-06,0.0005158177122403832,-0.12176844863551897,0.1351450800339361,-0.0021268939552563175,0.31566102119816725,,1.634087446978639
RGI60-05.12414,-31.610545389706434,68.12621247929114,93.66372501426201,12.825179247897855,44.78003996491125,22.390019982455627,1.2209812533208904,-0.005441621954657461,0.002501059248139945,0.001338827447166009,0.0007026671949280277,-0.0004587143241533467,0.0002199900282963795,-4.587143241533467e-05,-0.00022935716207667334,0.0017975417713193558,0.0007362993952040603,0.0013846988795813435,0.0015681846092426824,0.0007362993952040603,0.000865800018185745,0.0007641645670746854,0.19075137170155856,0.16835924730132312,-0.7002835583721464,0.14937550237251146,,-0.0031785119664690135,0.0006779993848378104,-0.003499611993376356,0.0006822921959807057,-0.002633811975190611,0.0010244364920621557,-0.7710276901571409,0.15032128615255677,-0.5802763184555825,0.22570185028578504,,4.538892750613289
RGI60-05.12420,-31.276598410134632,68.11258432957773,93.66372501426201,12.831095505832085,45.770592969372174,22.885296484686087,0.7091639522333131,-0.0050808972983217935,0.002154931751904202,0.0007341220390579044,0.0004001188192627285,-0.0004283061906381473,0.00019089580330706863,-4.2830619063814725e-05,-0.00021415309531907365,0.0011624282296960515,0.0004433241221143409,0.0007769526581217191,0.0009482751343769779,0.0004433241221143409,0.0007823271608310392,0.0004501047669574173,0.22763361380457242,0.1309669148957364,-0.5561380557416439,0.1388281313790014,,-0.0019113253921803487,0.00047712205614086275,-0.002211139725627052,0.0004792404401430064,-0.0014288125647960127,0.0006574691633120548,-0.6433749862866408,0.13944451724667536,-0.41574137248206844,0.1913037014473724,,3.4367822385962787
RGI60-05.12516,-30.47472397834728,68.12896235397186,45.793097752848,22.83183168349882,45.793097752848,22.896548876424,0.0921197571452779,-0.00024267099393399512,0.0010708975122481694,0.00012198564917495428,0.00011229732386038171,-1.0001390892300197e-05,4.441654648584726e-05,-1.0001390892300198e-06,-5.0006954461500985e-06,0.0001319870400672545,0.00012076223974377459,0.0001229857882641843,0.00012698634462110438,0.00012076223974377459,0.00010269600687502447,0.00012284938932891193,0.9536562302613463,1.1408046825023224,-0.15145397962586207,0.4587721926940286,,-1.6309565689771568e-05,4.940362235358601e-05,-2.3310539314381706e-05,5.090812927461202e-05,7.938546756064276e-05,0.0001329797356168495,-0.2164664598397207,0.4727433532324692,0.7371897704216256,1.234877160548653,,0.10768661034897342
RGI60-05.12518,-30.478675713010524,68.13211677922186,44.57079393186827,22.248150366422614,44.57079393186827,22.285396965934137,0.021249400910615574,-8.494092599572585e-05,0.0004985034170417877,2.6828519399406654e-05,1.9613207544404568e-05,-3.4072960580438126e-06,2.0069022986469008e-05,-3.407296058043813e-07,-1.7036480290219063e-06,3.023581545745047e-05,2.806142537027137e-05,2.716924900521104e-05,2.8532167428428564e-05,2.806142537027137e-05,2.5191726805100103e-05,3.1830133065179465e-05,0.05880345067812736,0.07429906152354665,0.007476782184412481,0.2116659142792006,,3.2030952605476767e-06,9.067886025363378e-05,8.179880199170079e-07,9.073470819155983e-05,2.6009714825017112e-05,9.615583519243408e-05,0.0019093775729082142,0.21179627657983668,0.06071282825103558,0.2244504696282956,,0.4284055869950922
RGI60-05.12525,-30.955267118808088,68.09900810685933,47.53022502030952,23.720885885520524,47.53022502030952,23.76511251015476,0.2627956277717829,-0.00010455620642457582,0.0006999403153466294,0.00022876216082847128,0.00016797855363120777,-4.4726220167670175e-06,3.002457711783717e-05,-4.4726220167670175e-07,-2.2363110083835088e-06,0.0002332347828452384,0.0001706407621617341,0.000229209423030148,0.0002309984718368548,0.0001706407621617341,6.529373600178633e-05,0.00017410062178823047,0.13479100491457852,0.3594096341254929,-0.4348963918001539,0.18626972609493653,,-0.00021066695223708858,9.023040022941777e-05,-0.0002137977876488255,9.189469729332265e-05,-0.00014850405164703917,0.00019686457755949867,-0.4413596220763112,0.18970546568432048,-0.3065686171617327,0.40640306201199505,,0.4844072202233756
RGI60-05.12537,-31.054004655606338,68.11835698217719,44.8938954706538,22.190117671190926,44.8938954706538,22.446947735326894,1.103355594877052,-0.003944000126213871,0.00326630863729396,0.0022063218642308954,0.0014788258565163325,-0.00015935537646224185,0.00015369163055318534,-1.5935537646224185e-05,-7.967768823112091e-05,0.002365677240693137,0.0014867908498519089,0.0022222574018771197,0.002285999552462016,0.0014867908498519089,0.002078487240644119,0.0014881100733666322,1.1857558475725751,0.8489516735158364,-0.13870646987301413,0.1353800932532712,,-0.00024313574199616347,0.00023730500426388383,-0.00035468450551973276,0.0002801042323015387,0.0017238027351243865,0.0015142423753839666,-0.20234390581732745,0.1597966178894841,0.9834119417552478,0.8638598862398098,,1.7528796040931214
RGI60-05.12538,-31.08481187122005,68.12205978784307,45.54030245558094,22.585710022572748,45.54030245558094,22.77015122779047,0.3553760603646742,-0.0019812940729551014,0.004084378205705504,0.0002365023456411937,0.0003935102615231649,-8.120585820224262e-05,0.0001721798739828633,-8.120585820224263e-06,-4.060292910112131e-05,0.0003177082038434363,0.0004295302491429263,0.00024462293146141804,0.00027710527474231504,0.0004295302491429263,0.00022916635658731127,0.0002580703332221461,0.18176900570253282,0.20469491495030445,-0.1460230436479472,0.1452320642050272,,-0.00018409942201781925,0.0001831021899739466,-0.00024094352275938908,0.00018491191130413727,-1.1777166172077813e-05,0.00031747867933380763,-0.1911103584951993,0.14666748976960867,-0.009341352792666506,0.2518161249043251,,1.2607559561740949
RGI60-05.12543,-31.142128164226698,68.12891391197368,93.66719924052788,12.300003678324082,46.428833718825885,23.214416859412943,2.8287228389053882,-0.08751115526008656,0.01117578775774302,0.004110115595447908,0.002016882341182336,-0.007377232333963769,0.001351322435944137,-0.0007377232333963769,-0.0036886161669818845,0.011487347929411676,0.002427732832100587,0.004847838828844285,0.0077987317624297935,0.002427732832100587,0.008547603299866492,0.002456335442490293,1.0190670435895695,0.2928505698763486,-0.9816627729737292,0.15931469452859404,,-0.00823386842937271,0.0013362799015393168,-0.013397931063147347,0.001358668397114714,-0.004850327763280855,0.0028070560413629526,-1.5973354775310737,0.16198390801406248,-0.5782684339415043,0.3346643732643354,,8.387675132499968
